Pincode,AreaName,Sarvice Type,Transit Time,Rate group
673524,KERALA,ODA,4-7 Days,1
673525,KERALA,ODA,4-7 Days,1
673526,KERALA,ODA,4-7 Days,1
673527,KERALA,ODA,4-7 Days,1
673528,KERALA,ODA,4-7 Days,1
673529,KERALA,ODA,4-7 Days,1
673541,KERALA,ODA,4-7 Days,1
673542,KERALA,ODA,4-7 Days,1
673571,KERALA,ODA,4-7 Days,1
673572,KERALA,ODA,4-7 Days,1
673573,KERALA,ODA,4-7 Days,1
673574,KERALA,ODA,4-7 Days,1
673575,KERALA,ODA,4-7 Days,1
673576,KERALA,ODA,4-7 Days,1
673577,KERALA,ODA,4-7 Days,1
673579,KERALA,ODA,4-7 Days,1
673580,KERALA,ODA,4-7 Days,1
673581,KERALA,ODA,4-7 Days,1
673585,KERALA,ODA,4-7 Days,1
673586,KERALA,ODA,5-7 Days,1
673587,KERALA,ODA,4-7 Days,1
673591,KERALA,ODA,4-7 Days,1
673592,KERALA,ODA,4-7 Days,1
673593,KERALA,ODA,4-7 Days,1
673595,KERALA,ODA,5-7 Days,1
673596,KERALA,ODA,4-7 Days,1
673601,KERALA,NORMAL,4-6 Days,1
673602,KERALA,ODA,4-7 Days,1
673603,KERALA,ODA,4-7 Days,1
673604,KERALA,ODA,4-7 Days,1
673611,KERALA,ODA,4-7 Days,1
673612,KERALA,ODA,5-7 Days,1
673613,KERALA,ODA,5-7 Days,1
673614,KERALA,ODA,4-7 Days,1
673615,KERALA,ODA,4-7 Days,1
673616,KERALA,ODA,4-7 Days,1
673617,KERALA,ODA,5-7 Days,1
673620,KERALA,ODA,4-7 Days,1
673631,KERALA,ODA,4-7 Days,1
673632,KERALA,NORMAL,4-6 Days,1
673633,KERALA,ODA,4-7 Days,1
673634,KERALA,NORMAL,4-6 Days,1
673635,KERALA,ODA,4-7 Days,1
673636,KERALA,ODA,4-7 Days,1
673637,KERALA,ODA,4-7 Days,1
673638,KERALA,ODA,4-7 Days,1
673639,KERALA,ODA,4-7 Days,1
673640,KERALA,ODA,4-7 Days,1
673641,KERALA,ODA,5-7 Days,1
673642,KERALA,ODA,5-7 Days,1
673643,KERALA,NORMAL,4-6 Days,1
673645,KERALA,ODA,4-7 Days,1
673647,KERALA,ODA,4-7 Days,1
673655,KERALA,ODA,4-7 Days,1
673661,KERALA,ODA,4-7 Days,1
673761,KERALA,NORMAL,4-6 Days,1
676101,KERALA,ODA,5-7 Days,1
676102,KERALA,ODA,5-7 Days,1
676103,KERALA,ODA,5-7 Days,1
676104,KERALA,ODA,5-7 Days,1
676105,KERALA,ODA,4-7 Days,1
676106,KERALA,ODA,5-7 Days,1
676107,KERALA,ODA,5-7 Days,1
676108,KERALA,ODA,5-7 Days,1
676109,KERALA,ODA,5-7 Days,1
676121,KERALA,ODA,5-7 Days,1
676122,KERALA,ODA,5-7 Days,1
676123,KERALA,ODA,5-7 Days,1
676301,KERALA,ODA,4-7 Days,1
676302,KERALA,ODA,5-7 Days,1
676303,KERALA,ODA,5-7 Days,1
676304,KERALA,ODA,5-7 Days,1
676305,KERALA,ODA,4-7 Days,1
676306,KERALA,ODA,5-7 Days,1
676307,KERALA,ODA,4-7 Days,1
676309,KERALA,ODA,4-7 Days,1
676311,KERALA,ODA,5-7 Days,1
676312,KERALA,ODA,4-7 Days,1
676317,KERALA,ODA,5-7 Days,1
676319,KERALA,ODA,4-7 Days,1
676320,KERALA,ODA,5-7 Days,1
676501,KERALA,ODA,5-7 Days,1
676502,KERALA,ODA,5-7 Days,1
676503,KERALA,ODA,4-7 Days,1
676504,KERALA,ODA,4-7 Days,1
676505,KERALA,ODA,5-7 Days,1
676506,KERALA,ODA,4-7 Days,1
676507,KERALA,ODA,4-7 Days,1
676508,KERALA,ODA,4-7 Days,1
676509,KERALA,ODA,4-7 Days,1
676510,KERALA,ODA,5-7 Days,1
676517,KERALA,ODA,4-7 Days,1
676519,KERALA,ODA,4-7 Days,1
676521,KERALA,ODA,5-7 Days,1
676522,KERALA,ODA,5-7 Days,1
676523,KERALA,ODA,5-7 Days,1
676525,KERALA,ODA,5-7 Days,1
676528,KERALA,ODA,5-7 Days,1
676541,KERALA,ODA,5-7 Days,1
676542,KERALA,ODA,5-7 Days,1
676551,KERALA,ODA,5-7 Days,1
676552,KERALA,ODA,4-7 Days,1
676553,KERALA,ODA,4-7 Days,1
676561,KERALA,ODA,4-7 Days,1
676562,KERALA,ODA,4-7 Days,1
677713,TAMIL NADU,ODA,6-9 Days,1
678001,KERALA,NORMAL,5-7 Days,1
678002,KERALA,NORMAL,5-7 Days,1
678003,KERALA,NORMAL,5-7 Days,1
678004,KERALA,NORMAL,5-7 Days,1
678005,KERALA,NORMAL,5-7 Days,1
678006,KERALA,NORMAL,5-7 Days,1
678007,KERALA,NORMAL,5-7 Days,1
678008,KERALA,NORMAL,5-7 Days,1
678009,KERALA,NORMAL,5-7 Days,1
678010,KERALA,NORMAL,5-7 Days,1
678011,KERALA,NORMAL,5-7 Days,1
678012,KERALA,NORMAL,5-7 Days,1
678013,KERALA,NORMAL,5-7 Days,1
678014,KERALA,NORMAL,5-7 Days,1
678015,KERALA,NORMAL,5-7 Days,1
678016,KERALA,NORMAL,5-7 Days,1
678017,KERALA,NORMAL,5-7 Days,1
678018,KERALA,NORMAL,5-7 Days,1
678019,KERALA,NORMAL,5-7 Days,1
678020,KERALA,NORMAL,5-7 Days,1
678021,KERALA,NORMAL,5-7 Days,1
678022,KERALA,NORMAL,6-7 Days,1
678023,KERALA,NORMAL,6-7 Days,1
678101,KERALA,NORMAL,5-7 Days,1
678102,KERALA,NORMAL,5-7 Days,1
678103,KERALA,NORMAL,5-7 Days,1
678104,KERALA,NORMAL,5-7 Days,1
678105,KERALA,ODA,5-7 Days,1
678501,KERALA,ODA,5-7 Days,1
678502,KERALA,ODA,5-7 Days,1
678503,KERALA,ODA,5-7 Days,1
678504,KERALA,ODA,5-7 Days,1
678505,KERALA,ODA,5-7 Days,1
678506,KERALA,ODA,5-7 Days,1
678507,KERALA,ODA,5-7 Days,1
678508,KERALA,ODA,5-7 Days,1
678510,KERALA,NORMAL,5-7 Days,1
678512,KERALA,NORMAL,5-7 Days,1
678531,KERALA,NORMAL,5-7 Days,1
678532,KERALA,ODA,5-7 Days,1
678533,KERALA,NORMAL,5-7 Days,1
678534,KERALA,NORMAL,5-7 Days,1
678541,KERALA,ODA,5-7 Days,1
678542,KERALA,ODA,5-7 Days,1
678543,KERALA,ODA,5-7 Days,1
678544,KERALA,NORMAL,5-7 Days,1
678545,KERALA,NORMAL,5-7 Days,1
678551,KERALA,ODA,5-7 Days,1
678552,KERALA,ODA,5-7 Days,1
678553,KERALA,ODA,5-7 Days,1
678554,KERALA,ODA,5-7 Days,1
678555,KERALA,ODA,5-7 Days,1
678556,KERALA,ODA,5-7 Days,1
678557,KERALA,ODA,5-7 Days,1
678571,KERALA,ODA,5-7 Days,1
678572,KERALA,ODA,5-7 Days,1
678573,KERALA,ODA,5-7 Days,1
678574,KERALA,ODA,5-7 Days,1
678575,KERALA,ODA,5-7 Days,1
678581,KERALA,ODA,5-7 Days,1
678582,KERALA,ODA,5-7 Days,1
678583,KERALA,ODA,5-7 Days,1
678591,KERALA,ODA,5-7 Days,1
678592,KERALA,ODA,5-7 Days,1
678593,KERALA,ODA,5-7 Days,1
678594,KERALA,ODA,5-7 Days,1
678595,KERALA,ODA,5-7 Days,1
678596,KERALA,ODA,5-7 Days,1
678597,KERALA,ODA,5-7 Days,1
678598,KERALA,ODA,5-7 Days,1
678601,KERALA,ODA,5-7 Days,1
678611,KERALA,NORMAL,5-7 Days,1
678612,KERALA,NORMAL,5-7 Days,1
678613,KERALA,NORMAL,5-7 Days,1
678621,KERALA,NORMAL,5-7 Days,1
678622,KERALA,NORMAL,5-7 Days,1
678623,KERALA,NORMAL,5-7 Days,1
678624,KERALA,NORMAL,5-7 Days,1
678631,KERALA,ODA,5-7 Days,1
678632,KERALA,ODA,5-7 Days,1
678633,KERALA,ODA,5-7 Days,1
678635,KERALA,ODA,5-7 Days,1
678641,KERALA,ODA,5-7 Days,1
678642,KERALA,ODA,5-7 Days,1
678651,KERALA,NORMAL,5-7 Days,1
678661,KERALA,ODA,5-7 Days,1
678671,KERALA,NORMAL,5-7 Days,1
678681,KERALA,ODA,5-7 Days,1
678682,KERALA,NORMAL,5-7 Days,1
678683,KERALA,ODA,5-7 Days,1
678684,KERALA,ODA,5-7 Days,1
678685,KERALA,ODA,5-7 Days,1
678686,KERALA,ODA,5-7 Days,1
678687,KERALA,ODA,5-7 Days,1
678688,KERALA,ODA,5-7 Days,1
678701,KERALA,NORMAL,5-7 Days,1
678702,KERALA,ODA,5-7 Days,1
678703,KERALA,ODA,5-7 Days,1
678704,KERALA,ODA,5-7 Days,1
678705,KERALA,ODA,5-7 Days,1
678706,KERALA,ODA,5-7 Days,1
678707,KERALA,NORMAL,5-7 Days,1
678721,KERALA,NORMAL,5-7 Days,1
678722,KERALA,NORMAL,5-7 Days,1
678731,KERALA,NORMAL,5-7 Days,1
678732,KERALA,NORMAL,5-7 Days,1
678733,KERALA,NORMAL,5-7 Days,1
678762,KERALA,ODA,5-7 Days,1
679101,KERALA,ODA,5-7 Days,1
679102,KERALA,ODA,5-7 Days,1
679103,KERALA,ODA,5-7 Days,1
679104,KERALA,ODA,5-7 Days,1
679105,KERALA,ODA,5-7 Days,1
679106,KERALA,ODA,6-9 Days,1
679121,KERALA,ODA,5-7 Days,1
679122,KERALA,ODA,5-7 Days,1
679123,KERALA,ODA,5-7 Days,1
679301,KERALA,NORMAL,5-7 Days,1
679302,KERALA,ODA,5-7 Days,1
679303,KERALA,ODA,5-7 Days,1
679304,KERALA,ODA,5-7 Days,1
679305,KERALA,ODA,5-7 Days,1
679306,KERALA,ODA,5-7 Days,1
679307,KERALA,ODA,5-7 Days,1
679308,KERALA,ODA,5-7 Days,1
679309,KERALA,ODA,5-7 Days,1
679313,KERALA,ODA,5-7 Days,1
679321,KERALA,ODA,5-7 Days,1
679322,KERALA,ODA,5-7 Days,1
679323,KERALA,ODA,5-7 Days,1
679324,KERALA,ODA,5-7 Days,1
679325,KERALA,ODA,5-7 Days,1
679326,KERALA,ODA,5-7 Days,1
679327,KERALA,ODA,5-7 Days,1
679328,KERALA,ODA,5-7 Days,1
679329,KERALA,ODA,5-7 Days,1
679330,KERALA,ODA,4-7 Days,1
679331,KERALA,ODA,4-7 Days,1
679332,KERALA,ODA,5-7 Days,1
679333,KERALA,ODA,5-7 Days,1
679334,KERALA,ODA,5-7 Days,1
679335,KERALA,ODA,5-7 Days,1
679336,KERALA,ODA,5-7 Days,1
679337,KERALA,ODA,5-7 Days,1
679338,KERALA,ODA,4-7 Days,1
679339,KERALA,ODA,4-7 Days,1
679340,KERALA,ODA,5-7 Days,1
679357,KERALA,ODA,5-7 Days,1
679501,KERALA,ODA,5-7 Days,1
679502,KERALA,ODA,5-7 Days,1
679503,KERALA,ODA,5-7 Days,1
679504,KERALA,ODA,5-7 Days,1
679505,KERALA,ODA,5-7 Days,1
679506,KERALA,ODA,5-7 Days,1
679508,KERALA,ODA,5-7 Days,1
679511,KERALA,ODA,5-7 Days,1
679512,KERALA,ODA,5-7 Days,1
679513,KERALA,ODA,5-7 Days,1
679514,KERALA,ODA,5-7 Days,1
679515,KERALA,ODA,5-7 Days,1
679516,KERALA,ODA,5-7 Days,1
679521,KERALA,ODA,5-7 Days,1
679522,KERALA,ODA,5-7 Days,1
679523,KERALA,ODA,5-7 Days,1
679531,KERALA,ODA,5-7 Days,1
679532,KERALA,ODA,6-9 Days,1
679533,KERALA,ODA,5-7 Days,1
679534,KERALA,ODA,5-7 Days,1
679535,KERALA,ODA,5-7 Days,1
679536,KERALA,ODA,5-7 Days,1
679551,KERALA,ODA,5-7 Days,1
679552,KERALA,ODA,4-7 Days,1
679553,KERALA,ODA,4-7 Days,1
679554,KERALA,ODA,4-7 Days,1
679561,KERALA,ODA,6-9 Days,1
679562,KERALA,ODA,6-9 Days,1
679563,KERALA,ODA,6-9 Days,1
679564,KERALA,ODA,6-9 Days,1
679571,KERALA,ODA,4-7 Days,1
679572,KERALA,ODA,4-7 Days,1
679573,KERALA,ODA,5-7 Days,1
679574,KERALA,ODA,4-7 Days,1
679575,KERALA,ODA,5-7 Days,1
679576,KERALA,ODA,4-7 Days,1
679577,KERALA,ODA,5-7 Days,1
679578,KERALA,ODA,4-7 Days,1
679579,KERALA,ODA,5-7 Days,1
679580,KERALA,ODA,5-7 Days,1
679581,KERALA,ODA,4-7 Days,1
679582,KERALA,ODA,4-7 Days,1
679583,KERALA,ODA,4-7 Days,1
679584,KERALA,ODA,4-7 Days,1
679585,KERALA,ODA,4-7 Days,1
679586,KERALA,ODA,4-7 Days,1
679587,KERALA,ODA,5-7 Days,1
679591,KERALA,ODA,5-7 Days,1
679592,KERALA,ODA,5-7 Days,1
680001,KERALA,NORMAL,6-7 Days,1
680002,KERALA,NORMAL,6-7 Days,1
680003,KERALA,NORMAL,6-7 Days,1
680004,KERALA,NORMAL,6-7 Days,1
680005,KERALA,NORMAL,6-7 Days,1
680006,KERALA,NORMAL,6-7 Days,1
680007,KERALA,NORMAL,6-7 Days,1
680008,KERALA,NORMAL,6-7 Days,1
680009,KERALA,NORMAL,6-7 Days,1
680010,KERALA,NORMAL,6-7 Days,1
680011,KERALA,NORMAL,6-7 Days,1
680012,KERALA,NORMAL,6-7 Days,1
680013,KERALA,NORMAL,6-7 Days,1
680014,KERALA,NORMAL,6-7 Days,1
680015,KERALA,NORMAL,6-7 Days,1
680016,KERALA,NORMAL,6-7 Days,1
680017,KERALA,NORMAL,6-7 Days,1
680018,KERALA,NORMAL,6-7 Days,1
680019,KERALA,ODA,6-9 Days,1
680020,KERALA,NORMAL,6-7 Days,1
680021,KERALA,NORMAL,6-7 Days,1
680022,KERALA,NORMAL,6-7 Days,1
680026,KERALA,NORMAL,6-7 Days,1
680027,KERALA,NORMAL,6-7 Days,1
680028,KERALA,NORMAL,6-7 Days,1
680101,KERALA,ODA,6-9 Days,1
680102,KERALA,ODA,6-9 Days,1
680103,KERALA,ODA,6-9 Days,1
680104,KERALA,ODA,6-9 Days,1
680121,KERALA,NORMAL,6-7 Days,1
680122,KERALA,NORMAL,6-7 Days,1
680123,KERALA,NORMAL,6-7 Days,1
680124,KERALA,NORMAL,6-7 Days,1
680125,KERALA,NORMAL,6-7 Days,1
680301,KERALA,ODA,6-9 Days,1
680302,KERALA,ODA,6-9 Days,1
680303,KERALA,ODA,6-9 Days,1
680304,KERALA,ODA,6-9 Days,1
680305,KERALA,ODA,6-9 Days,1
680306,KERALA,ODA,6-9 Days,1
680307,KERALA,ODA,6-9 Days,1
680308,KERALA,ODA,6-9 Days,1
680309,KERALA,ODA,6-9 Days,1
680310,KERALA,ODA,6-9 Days,1
680311,KERALA,ODA,6-9 Days,1
680312,KERALA,ODA,6-9 Days,1
680313,KERALA,NORMAL,6-7 Days,1
680314,KERALA,NORMAL,6-7 Days,1
680316,KERALA,ODA,6-9 Days,1
680317,KERALA,ODA,6-9 Days,1
680322,KERALA,NORMAL,6-7 Days,1
680325,KERALA,NORMAL,6-7 Days,1
680501,KERALA,ODA,6-9 Days,1
680502,KERALA,ODA,6-9 Days,1
680503,KERALA,ODA,6-9 Days,1
680504,KERALA,ODA,6-9 Days,1
680505,KERALA,ODA,6-9 Days,1
680506,KERALA,ODA,6-9 Days,1
680507,KERALA,ODA,6-9 Days,1
680508,KERALA,ODA,6-9 Days,1
680509,KERALA,ODA,6-9 Days,1
680510,KERALA,ODA,6-9 Days,1
680511,KERALA,ODA,6-9 Days,1
680512,KERALA,ODA,6-9 Days,1
680513,KERALA,ODA,6-9 Days,1
680514,KERALA,ODA,6-9 Days,1
680516,KERALA,ODA,6-9 Days,1
680517,KERALA,ODA,6-9 Days,1
680518,KERALA,ODA,6-9 Days,1
680519,KERALA,ODA,6-9 Days,1
680520,KERALA,ODA,6-9 Days,1
680521,KERALA,ODA,6-9 Days,1
680522,KERALA,ODA,6-9 Days,1
680523,KERALA,ODA,6-9 Days,1
680524,KERALA,ODA,6-9 Days,1
680541,KERALA,NORMAL,6-7 Days,1
680542,KERALA,ODA,6-9 Days,1
680543,KERALA,ODA,6-9 Days,1
680544,KERALA,ODA,6-9 Days,1
680545,KERALA,NORMAL,6-7 Days,1
680546,KERALA,NORMAL,6-7 Days,1
680547,KERALA,ODA,6-9 Days,1
680551,KERALA,NORMAL,6-7 Days,1
680552,KERALA,ODA,6-9 Days,1
680553,KERALA,NORMAL,6-7 Days,1
680554,KERALA,ODA,6-9 Days,1
680555,KERALA,NORMAL,6-7 Days,1
680561,KERALA,ODA,6-9 Days,1
680562,KERALA,ODA,5-8 Days,1
680563,KERALA,ODA,6-9 Days,1
680564,KERALA,ODA,6-9 Days,1
680565,KERALA,ODA,6-9 Days,1
680566,KERALA,ODA,6-9 Days,1
680567,KERALA,ODA,6-9 Days,1
680568,KERALA,ODA,6-9 Days,1
680569,KERALA,ODA,6-9 Days,1
680570,KERALA,ODA,6-9 Days,1
680571,KERALA,ODA,6-9 Days,1
680574,KERALA,NORMAL,6-7 Days,1
680575,KERALA,ODA,6-9 Days,1
680581,KERALA,ODA,4-7 Days,1
680582,KERALA,ODA,6-9 Days,1
680583,KERALA,ODA,6-9 Days,1
680584,KERALA,ODA,6-9 Days,1
680585,KERALA,ODA,6-9 Days,1
680586,KERALA,ODA,6-9 Days,1
680587,KERALA,ODA,6-9 Days,1
680588,KERALA,ODA,6-9 Days,1
680589,KERALA,ODA,6-9 Days,1
680590,KERALA,ODA,6-9 Days,1
680591,KERALA,ODA,6-9 Days,1
680594,KERALA,ODA,6-9 Days,1
680596,KERALA,ODA,6-9 Days,1
680601,KERALA,ODA,6-9 Days,1
680602,KERALA,ODA,6-9 Days,1
680604,KERALA,ODA,6-9 Days,1
680611,KERALA,ODA,6-9 Days,1
680612,KERALA,ODA,6-9 Days,1
680613,KERALA,ODA,6-9 Days,1
680614,KERALA,ODA,6-9 Days,1
680615,KERALA,ODA,6-9 Days,1
680616,KERALA,ODA,6-9 Days,1
680617,KERALA,ODA,6-9 Days,1
680618,KERALA,ODA,6-9 Days,1
680619,KERALA,ODA,6-9 Days,1
680620,KERALA,ODA,6-9 Days,1
680621,KERALA,NORMAL,6-7 Days,1
680623,KERALA,ODA,6-9 Days,1
680631,KERALA,NORMAL,6-7 Days,1
680641,KERALA,ODA,6-9 Days,1
680642,KERALA,ODA,6-9 Days,1
680651,KERALA,NORMAL,6-7 Days,1
680652,KERALA,ODA,6-9 Days,1
680653,KERALA,ODA,6-9 Days,1
680654,KERALA,ODA,6-9 Days,1
680655,KERALA,ODA,6-9 Days,1
680656,KERALA,NORMAL,6-7 Days,1
680657,KERALA,NORMAL,6-7 Days,1
680661,KERALA,ODA,6-9 Days,1
680662,KERALA,ODA,6-9 Days,1
680663,KERALA,ODA,6-9 Days,1
680664,KERALA,ODA,6-9 Days,1
680665,KERALA,ODA,5-8 Days,1
680666,KERALA,ODA,6-9 Days,1
680667,KERALA,ODA,6-9 Days,1
680668,KERALA,ODA,6-9 Days,1
680669,KERALA,ODA,6-9 Days,1
680670,KERALA,ODA,6-9 Days,1
680671,KERALA,ODA,6-9 Days,1
680672,KERALA,ODA,6-9 Days,1
680681,KERALA,ODA,6-9 Days,1
680682,KERALA,ODA,6-9 Days,1
680683,KERALA,ODA,6-9 Days,1
680684,KERALA,ODA,6-9 Days,1
680685,KERALA,ODA,6-9 Days,1
680686,KERALA,ODA,6-9 Days,1
680687,KERALA,ODA,6-9 Days,1
680688,KERALA,ODA,6-9 Days,1
680689,KERALA,ODA,6-9 Days,1
680691,KERALA,ODA,6-9 Days,1
680699,KERALA,ODA,6-9 Days,1
680701,KERALA,ODA,6-9 Days,1
680702,KERALA,ODA,6-9 Days,1
680703,KERALA,ODA,6-9 Days,1
680711,KERALA,ODA,6-9 Days,1
680712,KERALA,ODA,6-9 Days,1
680721,KERALA,ODA,6-9 Days,1
680722,KERALA,ODA,6-9 Days,1
680724,KERALA,ODA,6-9 Days,1
680731,KERALA,ODA,6-9 Days,1
680732,KERALA,ODA,6-9 Days,1
680733,KERALA,ODA,6-9 Days,1
680734,KERALA,ODA,6-9 Days,1
680735,KERALA,ODA,6-9 Days,1
680741,KERALA,ODA,6-9 Days,1
680751,KERALA,NORMAL,6-7 Days,1
680771,KERALA,ODA,6-9 Days,1
682001,KERALA,NORMAL,4-6 Days,1
682002,KERALA,ODA,4-7 Days,1
682003,KERALA,ODA,4-7 Days,1
682004,KERALA,ODA,4-7 Days,1
682005,KERALA,NORMAL,4-6 Days,1
682006,KERALA,ODA,4-7 Days,1
682007,KERALA,ODA,4-7 Days,1
682008,KERALA,ODA,4-7 Days,1
682009,KERALA,NORMAL,4-6 Days,1
682011,KERALA,NORMAL,4-6 Days,1
682012,KERALA,NORMAL,4-6 Days,1
682013,KERALA,NORMAL,4-6 Days,1
682014,KERALA,NORMAL,4-6 Days,1
682015,KERALA,NORMAL,4-6 Days,1
682016,KERALA,NORMAL,4-6 Days,1
682017,KERALA,NORMAL,4-6 Days,1
682018,KERALA,NORMAL,4-6 Days,1
682019,KERALA,NORMAL,4-6 Days,1
682020,KERALA,NORMAL,4-6 Days,1
682021,KERALA,NORMAL,4-6 Days,1
682022,KERALA,NORMAL,4-6 Days,1
682023,KERALA,NORMAL,4-6 Days,1
682024,KERALA,NORMAL,4-6 Days,1
682025,KERALA,NORMAL,4-6 Days,1
682026,KERALA,NORMAL,4-6 Days,1
682027,KERALA,ODA,4-7 Days,1
682028,KERALA,NORMAL,4-6 Days,1
682029,KERALA,NORMAL,4-6 Days,1
682030,KERALA,NORMAL,4-6 Days,1
682031,KERALA,NORMAL,4-6 Days,1
682032,KERALA,NORMAL,4-6 Days,1
682033,KERALA,NORMAL,4-6 Days,1
682034,KERALA,NORMAL,4-6 Days,1
682035,KERALA,NORMAL,4-6 Days,1
682036,KERALA,NORMAL,4-6 Days,1
682037,KERALA,NORMAL,4-6 Days,1
682038,KERALA,NORMAL,4-6 Days,1
682039,KERALA,NORMAL,4-6 Days,1
682040,KERALA,ODA,4-7 Days,1
682041,KERALA,NORMAL,4-6 Days,1
682301,KERALA,ODA,4-7 Days,1
682302,KERALA,NORMAL,4-6 Days,1
682303,KERALA,NORMAL,4-6 Days,1
682304,KERALA,NORMAL,4-6 Days,1
682305,KERALA,NORMAL,4-6 Days,1
682306,KERALA,NORMAL,4-6 Days,1
682307,KERALA,NORMAL,4-6 Days,1
682308,KERALA,NORMAL,4-6 Days,1
682309,KERALA,NORMAL,4-6 Days,1
682310,KERALA,NORMAL,5-7 Days,1
682311,KERALA,NORMAL,5-7 Days,1
682312,KERALA,ODA,4-7 Days,1
682313,KERALA,ODA,5-8 Days,1
682314,KERALA,NORMAL,4-6 Days,1
682315,KERALA,NORMAL,4-6 Days,1
682316,KERALA,ODA,5-8 Days,1
682319,KERALA,ODA,6-8 Days,1
682320,KERALA,NORMAL,6-7 Days,1
682501,KERALA,ODA,5-7 Days,1
682502,KERALA,ODA,4-7 Days,1
682503,KERALA,ODA,5-7 Days,1
682505,KERALA,ODA,4-7 Days,1
682506,KERALA,NORMAL,4-6 Days,1
682507,KERALA,ODA,4-7 Days,1
682508,KERALA,ODA,4-7 Days,1
682509,KERALA,ODA,4-7 Days,1
682510,KERALA,ODA,4-7 Days,1
682511,KERALA,ODA,4-7 Days,1
683101,KERALA,ODA,4-7 Days,1
683102,KERALA,ODA,4-7 Days,1
683103,KERALA,NORMAL,4-7 Days,1
683104,KERALA,NORMAL,4-6 Days,1
683105,KERALA,NORMAL,4-7 Days,1
683106,KERALA,NORMAL,4-6 Days,1
683107,KERALA,NORMAL,4-7 Days,1
683108,KERALA,NORMAL,4-6 Days,1
683109,KERALA,NORMAL,4-6 Days,1
683110,KERALA,ODA,4-7 Days,1
683111,KERALA,NORMAL,4-7 Days,1
683112,KERALA,NORMAL,4-7 Days,1
683501,KERALA,NORMAL,4-6 Days,1
683502,KERALA,NORMAL,5-7 Days,1
683503,KERALA,NORMAL,4-6 Days,1
683504,KERALA,NORMAL,4-6 Days,1
683505,KERALA,NORMAL,4-6 Days,1
683506,KERALA,NORMAL,4-6 Days,1
683511,KERALA,ODA,4-7 Days,1
683512,KERALA,ODA,4-7 Days,1
683513,KERALA,ODA,4-7 Days,1
683514,KERALA,ODA,4-7 Days,1
683515,KERALA,ODA,4-7 Days,1
683516,KERALA,ODA,4-7 Days,1
683517,KERALA,ODA,4-7 Days,1
683518,KERALA,ODA,4-7 Days,1
683519,KERALA,ODA,4-7 Days,1
683520,KERALA,ODA,4-7 Days,1
683521,KERALA,ODA,4-7 Days,1
683522,KERALA,ODA,4-7 Days,1
683525,KERALA,NORMAL,4-6 Days,1
683541,KERALA,ODA,4-7 Days,1
683542,KERALA,ODA,4-7 Days,1
683543,KERALA,ODA,5-8 Days,1
683544,KERALA,ODA,4-7 Days,1
683545,KERALA,ODA,4-7 Days,1
