Pincode,AreaName,Sarvice Type,Transit Time,Rate group
583125,HUBLI,ODA,5-8 Days,1
583126,HUBLI,ODA,5-8 Days,1
583127,HUBLI,ODA,5-8 Days,1
583128,HUBLI,ODA,5-8 Days,1
583129,HUBLI,ODA,5-8 Days,1
583130,HUBLI,ODA,5-8 Days,1
583131,HUBLI,ODA,5-7 Days,1
583132,HUBLI,ODA,5-8 Days,1
583134,HUBLI,ODA,5-8 Days,1
583135,HUBLI,ODA,5-8 Days,1
583136,BANGALORE,ODA,4-7 Days,1
583137,HUBLI,ODA,5-8 Days,1
583152,KARNATAKA,ODA,5-7 Days,1
583201,HUBLI,ODA,5-8 Days,1
583202,HUBLI,ODA,5-8 Days,1
583203,HUBLI,ODA,5-8 Days,1
583204,HUBLI,ODA,5-8 Days,1
583211,HUBLI,ODA,5-8 Days,1
583212,HUBLI,ODA,5-8 Days,1
583213,HUBLI,ODA,5-8 Days,1
583214,HUBLI,ODA,5-8 Days,1
583215,HUBLI,ODA,5-8 Days,1
583216,HUBLI,ODA,5-8 Days,1
583217,HUBLI,ODA,5-8 Days,1
583218,HUBLI,ODA,5-8 Days,1
583219,HUBLI,ODA,5-8 Days,1
583220,HUBLI,ODA,5-8 Days,1
583221,HUBLI,ODA,5-8 Days,1
583222,HUBLI,ODA,5-8 Days,1
583223,HUBLI,ODA,5-8 Days,1
583224,HUBLI,ODA,5-8 Days,1
583225,HUBLI,ODA,5-8 Days,1
583226,HUBLI,ODA,5-8 Days,1
583227,HUBLI,ODA,5-8 Days,1
583228,HUBLI,ODA,5-8 Days,1
583229,HUBLI,ODA,5-8 Days,1
583230,HUBLI,ODA,5-8 Days,1
583231,HUBLI,ODA,5-8 Days,1
583232,HUBLI,ODA,5-8 Days,1
583233,HUBLI,ODA,5-8 Days,1
583234,HUBLI,ODA,5-8 Days,1
583235,HUBLI,ODA,5-8 Days,1
583236,HUBLI,ODA,5-8 Days,1
583237,HUBLI,ODA,5-8 Days,1
583238,HUBLI,ODA,5-8 Days,1
583239,HUBLI,ODA,5-8 Days,1
583259,KARNATAKA,ODA,5-8 Days,1
583260,KARNATAKA,ODA,5-8 Days,1
583270,KARNATAKA,ODA,5-8 Days,1
583275,HUBLI,ODA,5-8 Days,1
583277,HUBLI,ODA,5-8 Days,1
584101,HUBLI,ODA,5-8 Days,1
584102,HUBLI,ODA,5-8 Days,1
584103,HUBLI,ODA,5-8 Days,1
584111,HUBLI,ODA,5-8 Days,1
584112,HUBLI,ODA,5-8 Days,1
584113,HUBLI,ODA,5-8 Days,1
584114,HUBLI,ODA,5-8 Days,1
584116,HUBLI,ODA,5-8 Days,1
584118,HUBLI,ODA,5-8 Days,1
584119,HUBLI,ODA,5-8 Days,1
584120,HUBLI,ODA,5-8 Days,1
584122,HUBLI,ODA,5-8 Days,1
584123,HUBLI,ODA,5-8 Days,1
584124,HUBLI,ODA,5-8 Days,1
584125,HUBLI,ODA,5-8 Days,1
584126,HUBLI,ODA,5-8 Days,1
584127,HUBLI,ODA,5-8 Days,1
584128,HUBLI,ODA,5-8 Days,1
584129,HUBLI,ODA,5-8 Days,1
584131,HUBLI,ODA,5-8 Days,1
584132,HUBLI,ODA,5-8 Days,1
584133,HUBLI,ODA,5-8 Days,1
584134,HUBLI,ODA,5-8 Days,1
584135,HUBLI,ODA,5-8 Days,1
584136,HUBLI,ODA,5-8 Days,1
584138,HUBLI,ODA,5-8 Days,1
584139,HUBLI,ODA,5-8 Days,1
584140,HUBLI,ODA,5-8 Days,1
584143,HUBLI,ODA,5-8 Days,1
584149,HUBLI,ODA,5-8 Days,1
584151,HUBLI,ODA,5-8 Days,1
584162,HUBLI,ODA,5-8 Days,1
584166,HUBLI,ODA,5-8 Days,1
584167,HUBLI,ODA,5-8 Days,1
584170,HUBLI,ODA,5-8 Days,1
584202,HUBLI,ODA,5-8 Days,1
584203,HUBLI,ODA,5-8 Days,1
585101,KARNATAKA,NORMAL,5-7 Days,1
585102,KARNATAKA,NORMAL,5-7 Days,1
585103,KARNATAKA,NORMAL,5-7 Days,1
585104,KARNATAKA,NORMAL,5-7 Days,1
585105,KARNATAKA,NORMAL,5-7 Days,1
585106,KARNATAKA,NORMAL,5-7 Days,1
585107,KARNATAKA,NORMAL,5-7 Days,1
585109,KARNATAKA,NORMAL,5-7 Days,1
585201,KARNATAKA,ODA,5-8 Days,1
585202,KARNATAKA,ODA,5-8 Days,1
585210,KARNATAKA,ODA,5-8 Days,1
585211,KARNATAKA,ODA,5-8 Days,1
585212,KARNATAKA,ODA,5-8 Days,1
585213,KARNATAKA,ODA,5-8 Days,1
585214,KARNATAKA,ODA,5-8 Days,1
585215,KARNATAKA,ODA,5-8 Days,1
585216,KARNATAKA,ODA,5-8 Days,1
585217,KARNATAKA,ODA,5-8 Days,1
585218,KARNATAKA,ODA,5-8 Days,1
585219,KARNATAKA,ODA,5-8 Days,1
585220,KARNATAKA,ODA,5-8 Days,1
585221,KARNATAKA,ODA,5-8 Days,1
585222,KARNATAKA,ODA,5-8 Days,1
585223,KARNATAKA,ODA,5-8 Days,1
585224,KARNATAKA,ODA,5-8 Days,1
585225,KARNATAKA,ODA,5-8 Days,1
585226,KARNATAKA,ODA,5-8 Days,1
585227,KARNATAKA,ODA,5-8 Days,1
585228,KARNATAKA,ODA,5-8 Days,1
585229,KARNATAKA,ODA,5-8 Days,1
585236,KARNATAKA,ODA,5-8 Days,1
585237,KARNATAKA,ODA,5-8 Days,1
585265,KARNATAKA,ODA,5-8 Days,1
585287,HUBLI,ODA,5-8 Days,1
585290,HUBLI,ODA,5-8 Days,1
585291,HUBLI,ODA,5-8 Days,1
585292,BANGALORE,ODA,4-7 Days,1
585301,KARNATAKA,ODA,5-8 Days,1
585302,KARNATAKA,ODA,5-8 Days,1
585303,KARNATAKA,ODA,5-8 Days,1
585304,HUBLI,ODA,5-8 Days,1
585305,KARNATAKA,ODA,5-8 Days,1
585306,KARNATAKA,ODA,5-8 Days,1
585307,KARNATAKA,ODA,5-8 Days,1
585308,KARNATAKA,ODA,5-8 Days,1
585309,KARNATAKA,ODA,5-8 Days,1
585310,KARNATAKA,ODA,5-8 Days,1
585311,KARNATAKA,ODA,5-8 Days,1
585312,KARNATAKA,ODA,5-8 Days,1
585313,KARNATAKA,ODA,5-8 Days,1
585314,KARNATAKA,ODA,5-8 Days,1
585315,KARNATAKA,ODA,5-8 Days,1
585316,KARNATAKA,ODA,5-8 Days,1
585317,KARNATAKA,ODA,5-8 Days,1
585318,KARNATAKA,ODA,5-8 Days,1
585319,KARNATAKA,ODA,5-8 Days,1
585320,HUBLI,ODA,5-8 Days,1
585321,HUBLI,ODA,5-8 Days,1
585322,HUBLI,ODA,5-8 Days,1
585323,HUBLI,ODA,5-8 Days,1
585324,KARNATAKA,ODA,5-8 Days,1
585325,KARNATAKA,ODA,5-8 Days,1
585326,KARNATAKA,ODA,5-8 Days,1
585327,KARNATAKA,ODA,5-8 Days,1
585328,KARNATAKA,ODA,5-8 Days,1
585329,KARNATAKA,ODA,5-8 Days,1
585330,KARNATAKA,ODA,5-8 Days,1
585331,HUBLI,ODA,5-8 Days,1
585353,HUBLI,ODA,5-8 Days,1
585401,KARNATAKA,ODA,5-8 Days,1
585402,KARNATAKA,ODA,5-8 Days,1
585403,KARNATAKA,ODA,5-8 Days,1
585411,KARNATAKA,ODA,5-8 Days,1
585412,KARNATAKA,ODA,5-8 Days,1
585413,KARNATAKA,ODA,5-8 Days,1
585414,KARNATAKA,ODA,5-8 Days,1
585415,KARNATAKA,ODA,5-8 Days,1
585416,KARNATAKA,ODA,5-8 Days,1
585417,KARNATAKA,ODA,5-8 Days,1
585418,KARNATAKA,ODA,5-8 Days,1
585419,KARNATAKA,ODA,5-8 Days,1
585421,KARNATAKA,ODA,5-8 Days,1
585436,KARNATAKA,ODA,5-8 Days,1
585437,KARNATAKA,ODA,5-8 Days,1
585443,KARNATAKA,ODA,5-8 Days,1
586101,KARNATAKA,ODA,5-8 Days,1
586102,KARNATAKA,ODA,5-8 Days,1
586103,KARNATAKA,ODA,5-8 Days,1
586104,KARNATAKA,ODA,5-8 Days,1
586106,KARNATAKA,ODA,5-8 Days,1
586107,KARNATAKA,ODA,5-8 Days,1
586108,KARNATAKA,ODA,5-8 Days,1
586109,HUBLI,ODA,5-8 Days,1
586111,KARNATAKA,ODA,5-8 Days,1
586112,KARNATAKA,ODA,5-8 Days,1
586113,KARNATAKA,ODA,5-8 Days,1
586114,KARNATAKA,ODA,5-8 Days,1
586115,HUBLI,ODA,5-8 Days,1
586116,KARNATAKA,ODA,5-8 Days,1
586117,KARNATAKA,ODA,5-8 Days,1
586118,KARNATAKA,ODA,5-8 Days,1
586119,KARNATAKA,ODA,5-8 Days,1
586120,KARNATAKA,ODA,5-8 Days,1
586122,KARNATAKA,ODA,5-8 Days,1
586123,KARNATAKA,ODA,5-8 Days,1
586124,KARNATAKA,ODA,5-8 Days,1
586125,KARNATAKA,ODA,5-8 Days,1
586126,KARNATAKA,ODA,5-8 Days,1
586127,KARNATAKA,ODA,5-8 Days,1
586128,KARNATAKA,ODA,5-8 Days,1
586129,KARNATAKA,ODA,5-8 Days,1
586140,HUBLI,ODA,5-8 Days,1
586145,KARNATAKA,ODA,5-8 Days,1
586157,KARNATAKA,ODA,5-8 Days,1
586201,KARNATAKA,ODA,5-8 Days,1
586204,KARNATAKA,ODA,5-8 Days,1
586205,KARNATAKA,ODA,5-8 Days,1
586206,KARNATAKA,ODA,5-8 Days,1
586207,KARNATAKA,ODA,5-8 Days,1
586208,HUBLI,ODA,5-8 Days,1
586211,KARNATAKA,ODA,5-8 Days,1
586213,HUBLI,ODA,5-8 Days,1
586214,KARNATAKA,ODA,5-8 Days,1
586215,KARNATAKA,ODA,5-8 Days,1
586217,HUBLI,ODA,5-8 Days,1
586218,KARNATAKA,ODA,5-8 Days,1
586220,KARNATAKA,ODA,5-8 Days,1
586222,KARNATAKA,ODA,5-8 Days,1
586242,KARNATAKA,ODA,5-8 Days,1
586245,KARNATAKA,ODA,5-8 Days,1
586247,KARNATAKA,ODA,5-8 Days,1
587101,KARNATAKA,ODA,5-8 Days,1
587102,KARNATAKA,ODA,5-8 Days,1
587103,KARNATAKA,ODA,5-8 Days,1
587110,KARNATAKA,ODA,5-8 Days,1
587111,KARNATAKA,ODA,5-8 Days,1
587112,KARNATAKA,ODA,5-8 Days,1
587113,KARNATAKA,ODA,5-8 Days,1
587114,KARNATAKA,ODA,5-8 Days,1
587115,KARNATAKA,ODA,5-8 Days,1
587116,KARNATAKA,ODA,5-8 Days,1
587117,KARNATAKA,ODA,5-8 Days,1
587118,KARNATAKA,ODA,5-8 Days,1
587119,KARNATAKA,ODA,5-8 Days,1
587120,KARNATAKA,ODA,5-8 Days,1
587121,KARNATAKA,ODA,5-8 Days,1
587122,KARNATAKA,ODA,5-8 Days,1
587124,KARNATAKA,ODA,5-8 Days,1
587126,KARNATAKA,ODA,5-8 Days,1
587134,KARNATAKA,ODA,5-8 Days,1
587154,KARNATAKA,ODA,5-8 Days,1
587155,KARNATAKA,ODA,5-8 Days,1
587202,KARNATAKA,ODA,5-8 Days,1
587204,KARNATAKA,ODA,5-8 Days,1
587205,KARNATAKA,ODA,5-8 Days,1
587206,KARNATAKA,ODA,5-8 Days,1
587207,KARNATAKA,ODA,5-8 Days,1
587215,KARNATAKA,ODA,5-8 Days,1
587301,KARNATAKA,ODA,5-8 Days,1
587311,KARNATAKA,ODA,5-8 Days,1
587312,KARNATAKA,ODA,5-8 Days,1
587313,KARNATAKA,ODA,5-8 Days,1
587314,KARNATAKA,ODA,5-8 Days,1
587315,KARNATAKA,ODA,5-8 Days,1
587316,KARNATAKA,ODA,5-8 Days,1
587329,KARNATAKA,ODA,5-8 Days,1
590001,KARNATAKA,NORMAL,5-7 Days,1
590002,KARNATAKA,NORMAL,5-7 Days,1
590003,KARNATAKA,NORMAL,5-7 Days,1
590004,KARNATAKA,NORMAL,5-7 Days,1
590005,KARNATAKA,NORMAL,5-7 Days,1
590006,KARNATAKA,NORMAL,5-7 Days,1
590007,KARNATAKA,NORMAL,5-7 Days,1
590008,KARNATAKA,NORMAL,5-7 Days,1
590009,KARNATAKA,NORMAL,5-7 Days,1
590010,BELGAUM,NORMAL,5-7 Days,1
590011,KARNATAKA,NORMAL,5-7 Days,1
590012,KARNATAKA,NORMAL,5-7 Days,1
590013,KARNATAKA,NORMAL,5-7 Days,1
590014,KARNATAKA,NORMAL,5-7 Days,1
590015,KARNATAKA,NORMAL,5-7 Days,1
590016,KARNATAKA,NORMAL,5-7 Days,1
590018,KARNATAKA,NORMAL,5-7 Days,1
591101,KARNATAKA,ODA,5-8 Days,1
591102,KARNATAKA,ODA,5-8 Days,1
591103,KARNATAKA,ODA,5-8 Days,1
591104,KARNATAKA,ODA,5-8 Days,1
591106,KARNATAKA,ODA,5-8 Days,1
591107,KARNATAKA,ODA,5-8 Days,1
591108,KARNATAKA,ODA,5-8 Days,1
591109,KARNATAKA,ODA,5-8 Days,1
591110,KARNATAKA,ODA,5-8 Days,1
591111,KARNATAKA,ODA,5-8 Days,1
591112,KARNATAKA,ODA,5-8 Days,1
591113,KARNATAKA,ODA,5-8 Days,1
591114,KARNATAKA,ODA,5-8 Days,1
591115,KARNATAKA,ODA,5-8 Days,1
591116,KARNATAKA,ODA,5-8 Days,1
591118,KARNATAKA,ODA,5-8 Days,1
591119,KARNATAKA,ODA,5-8 Days,1
591120,KARNATAKA,ODA,5-8 Days,1
591121,KARNATAKA,ODA,5-8 Days,1
591122,KARNATAKA,ODA,5-8 Days,1
591123,KARNATAKA,ODA,5-8 Days,1
591124,KARNATAKA,ODA,5-8 Days,1
591125,KARNATAKA,ODA,5-8 Days,1
591126,KARNATAKA,ODA,5-8 Days,1
591127,KARNATAKA,ODA,5-8 Days,1
591128,KARNATAKA,ODA,5-8 Days,1
591129,KARNATAKA,ODA,5-8 Days,1
591130,KARNATAKA,ODA,5-8 Days,1
591131,KARNATAKA,ODA,5-8 Days,1
591135,KARNATAKA,ODA,5-8 Days,1
591136,KARNATAKA,ODA,5-8 Days,1
591137,KARNATAKA,ODA,5-8 Days,1
591143,KARNATAKA,ODA,5-8 Days,1
591147,KARNATAKA,ODA,5-8 Days,1
591151,KARNATAKA,ODA,5-8 Days,1
591159,KARNATAKA,ODA,5-8 Days,1
591167,KARNATAKA,ODA,5-8 Days,1
591172,KARNATAKA,ODA,5-8 Days,1
591173,KARNATAKA,ODA,5-8 Days,1
591177,KARNATAKA,ODA,5-8 Days,1
591180,KARNATAKA,ODA,5-8 Days,1
591181,KARNATAKA,NORMAL,5-7 Days,1
591182,KARNATAKA,ODA,5-8 Days,1
591192,KARNATAKA,ODA,5-8 Days,1
591201,KARNATAKA,ODA,5-8 Days,1
591211,KARNATAKA,ODA,5-8 Days,1
591212,KARNATAKA,ODA,5-8 Days,1
591213,KARNATAKA,ODA,5-8 Days,1
591214,KARNATAKA,ODA,5-8 Days,1
591215,KARNATAKA,ODA,5-8 Days,1
591216,KARNATAKA,ODA,5-8 Days,1
591217,KARNATAKA,ODA,5-8 Days,1
591218,KARNATAKA,ODA,5-8 Days,1
591219,KARNATAKA,ODA,5-8 Days,1
591220,KARNATAKA,ODA,5-8 Days,1
591221,KARNATAKA,ODA,5-8 Days,1
591222,KARNATAKA,ODA,5-8 Days,1
591223,KARNATAKA,ODA,5-8 Days,1
591224,KARNATAKA,ODA,5-8 Days,1
591225,KARNATAKA,ODA,5-8 Days,1
591226,KARNATAKA,ODA,5-8 Days,1
591227,KARNATAKA,ODA,5-8 Days,1
591228,KARNATAKA,ODA,5-8 Days,1
591229,KARNATAKA,ODA,5-8 Days,1
591230,KARNATAKA,ODA,5-8 Days,1
591231,KARNATAKA,ODA,5-8 Days,1
591232,KARNATAKA,ODA,5-8 Days,1
591233,KARNATAKA,ODA,5-8 Days,1
591234,KARNATAKA,ODA,5-8 Days,1
591235,KARNATAKA,ODA,5-8 Days,1
591236,KARNATAKA,ODA,5-8 Days,1
591237,KARNATAKA,ODA,5-8 Days,1
591238,KARNATAKA,ODA,5-8 Days,1
591239,KARNATAKA,ODA,5-8 Days,1
591240,KARNATAKA,ODA,5-8 Days,1
591241,KARNATAKA,ODA,5-8 Days,1
591242,KARNATAKA,ODA,5-8 Days,1
591243,KARNATAKA,ODA,5-8 Days,1
591244,KARNATAKA,ODA,5-8 Days,1
591245,KARNATAKA,ODA,5-8 Days,1
591246,KARNATAKA,ODA,5-8 Days,1
591247,KARNATAKA,ODA,5-8 Days,1
591248,KARNATAKA,ODA,5-8 Days,1
591250,KARNATAKA,ODA,5-8 Days,1
591252,HUBLI,ODA,5-8 Days,1
591254,KARNATAKA,ODA,5-8 Days,1
591259,KARNATAKA,ODA,5-8 Days,1
591260,KARNATAKA,ODA,5-8 Days,1
591262,KARNATAKA,ODA,5-8 Days,1
591263,KARNATAKA,ODA,5-8 Days,1
591273,KARNATAKA,ODA,5-8 Days,1
591276,KARNATAKA,ODA,5-8 Days,1
591279,KARNATAKA,ODA,5-8 Days,1
591280,KARNATAKA,ODA,5-8 Days,1
591281,KARNATAKA,ODA,5-8 Days,1
591285,KARNATAKA,ODA,5-8 Days,1
591287,KARNATAKA,ODA,5-8 Days,1
591288,KARNATAKA,ODA,5-8 Days,1
591293,KARNATAKA,ODA,5-8 Days,1
591301,KARNATAKA,ODA,5-8 Days,1
591302,KARNATAKA,ODA,5-8 Days,1
591303,KARNATAKA,ODA,5-8 Days,1
591304,KARNATAKA,ODA,5-8 Days,1
591305,KARNATAKA,ODA,5-8 Days,1
591306,KARNATAKA,ODA,5-8 Days,1
591307,KARNATAKA,ODA,5-8 Days,1
591308,KARNATAKA,ODA,5-8 Days,1
591309,KARNATAKA,ODA,5-8 Days,1
591310,KARNATAKA,ODA,5-8 Days,1
591311,KARNATAKA,ODA,5-8 Days,1
591312,KARNATAKA,ODA,5-8 Days,1
591313,KARNATAKA,ODA,5-8 Days,1
591314,KARNATAKA,ODA,5-8 Days,1
591315,KARNATAKA,ODA,5-8 Days,1
591316,KARNATAKA,ODA,5-8 Days,1
591317,KARNATAKA,ODA,5-8 Days,1
591322,HUBLI,ODA,5-8 Days,1
591340,KARNATAKA,ODA,5-8 Days,1
591344,KARNATAKA,ODA,5-8 Days,1
591509,KARNATAKA,ODA,5-8 Days,1
600000,CHENNAI,NORMAL,4-6 days,1
600001,CHENNAI,NORMAL,4-6 days,1
600002,CHENNAI,NORMAL,4-6 days,1
600003,CHENNAI,NORMAL,4-6 days,1
600004,CHENNAI,NORMAL,4-6 days,1
600005,CHENNAI,NORMAL,4-6 days,1
600006,CHENNAI,NORMAL,4-6 days,1
600007,CHENNAI,NORMAL,4-6 days,1
600008,CHENNAI,NORMAL,4-6 days,1
600009,CHENNAI,NORMAL,4-6 days,1
600010,CHENNAI,NORMAL,4-6 days,1
600011,CHENNAI,NORMAL,4-6 days,1
600012,CHENNAI,NORMAL,4-6 days,1
600013,CHENNAI,NORMAL,4-6 days,1
600014,CHENNAI,NORMAL,4-6 days,1
600015,CHENNAI,NORMAL,4-6 days,1
600016,CHENNAI,NORMAL,4-6 days,1
600017,CHENNAI,NORMAL,4-6 days,1
600018,CHENNAI,NORMAL,4-6 days,1
600019,CHENNAI,NORMAL,4-6 days,1
600020,CHENNAI,NORMAL,4-6 days,1
600021,CHENNAI,NORMAL,4-6 days,1
600022,CHENNAI,NORMAL,4-6 days,1
600023,CHENNAI,NORMAL,4-6 days,1
600024,CHENNAI,NORMAL,4-6 days,1
600025,CHENNAI,NORMAL,4-6 days,1
600026,CHENNAI,NORMAL,4-6 days,1
600027,CHENNAI,NORMAL,4-6 days,1
600028,CHENNAI,NORMAL,4-6 days,1
600029,CHENNAI,NORMAL,4-6 days,1
600030,CHENNAI,NORMAL,4-6 days,1
600031,CHENNAI,NORMAL,4-6 days,1
600032,CHENNAI,NORMAL,4-6 days,1
600033,CHENNAI,NORMAL,4-6 days,1
600034,CHENNAI,NORMAL,4-6 days,1
600035,CHENNAI,NORMAL,4-6 days,1
600036,CHENNAI,NORMAL,4-6 days,1
600037,CHENNAI,NORMAL,4-6 days,1
600038,CHENNAI,NORMAL,4-6 days,1
600039,CHENNAI,NORMAL,4-6 days,1
600040,CHENNAI,NORMAL,4-6 days,1
600041,CHENNAI,NORMAL,4-6 days,1
600042,CHENNAI,NORMAL,4-6 days,1
600043,CHENNAI,NORMAL,4-6 days,1
600044,CHENNAI,NORMAL,4-6 days,1
600045,CHENNAI,NORMAL,4-6 days,1
600046,CHENNAI,NORMAL,4-6 days,1
600047,CHENNAI,NORMAL,4-6 days,1
600048,CHENNAI,NORMAL,4-6 days,1
600049,CHENNAI,NORMAL,4-6 days,1
600050,CHENNAI,NORMAL,4-6 days,1
600051,CHENNAI,NORMAL,4-6 days,1
600052,CHENNAI,NORMAL,4-6 days,1
600053,CHENNAI,NORMAL,4-6 days,1
600054,CHENNAI,NORMAL,4-6 days,1
600055,CHENNAI,NORMAL,4-6 days,1
600056,CHENNAI,NORMAL,4-6 days,1
600057,CHENNAI,NORMAL,4-6 days,1
600058,CHENNAI,NORMAL,4-6 days,1
600059,CHENNAI,NORMAL,4-6 days,1
600060,CHENNAI,NORMAL,4-6 days,1
600061,CHENNAI,NORMAL,4-6 days,1
600062,CHENNAI,NORMAL,4-6 days,1
600063,CHENNAI,NORMAL,4-6 days,1
600064,CHENNAI,NORMAL,4-6 days,1
600065,CHENNAI,NORMAL,4-6 days,1
600066,CHENNAI,NORMAL,4-6 days,1
600067,CHENNAI,NORMAL,4-6 days,1
600068,CHENNAI,NORMAL,4-6 days,1
600069,CHENNAI,NORMAL,4-6 days,1
600070,CHENNAI,NORMAL,4-6 days,1
600071,CHENNAI,NORMAL,4-6 days,1
600072,CHENNAI,NORMAL,4-6 days,1
600073,CHENNAI,NORMAL,4-6 days,1
600074,CHENNAI,NORMAL,4-6 days,1
600075,CHENNAI,NORMAL,4-6 days,1
600076,CHENNAI,NORMAL,4-6 days,1
600077,CHENNAI,NORMAL,4-6 days,1
600078,CHENNAI,NORMAL,4-6 days,1
600079,CHENNAI,NORMAL,4-6 days,1
600080,CHENNAI,NORMAL,4-6 days,1
600081,CHENNAI,NORMAL,4-6 days,1
600082,CHENNAI,NORMAL,4-6 days,1
600083,CHENNAI,NORMAL,4-6 days,1
600084,CHENNAI,NORMAL,4-6 days,1
600085,CHENNAI,NORMAL,4-6 days,1
600086,CHENNAI,NORMAL,4-6 days,1
600087,CHENNAI,NORMAL,4-6 days,1
600088,CHENNAI,NORMAL,4-6 days,1
600089,CHENNAI,NORMAL,4-6 days,1
600090,CHENNAI,NORMAL,4-6 days,1
600091,CHENNAI,NORMAL,4-6 days,1
600092,CHENNAI,NORMAL,4-6 days,1
600093,CHENNAI,NORMAL,4-6 days,1
600094,CHENNAI,NORMAL,4-6 days,1
600095,CHENNAI,NORMAL,4-6 days,1
600096,CHENNAI,NORMAL,4-6 days,1
600097,CHENNAI,NORMAL,4-6 days,1
600098,CHENNAI,NORMAL,4-6 days,1
600099,CHENNAI,NORMAL,4-6 days,1
600100,CHENNAI,NORMAL,4-6 days,1
600101,CHENNAI,NORMAL,4-6 days,1
600102,CHENNAI,NORMAL,4-6 days,1
600103,CHENNAI,NORMAL,4-6 days,1
600104,CHENNAI,NORMAL,4-6 days,1
600105,CHENNAI,NORMAL,4-6 days,1
600106,CHENNAI,NORMAL,4-6 days,1
600107,CHENNAI,NORMAL,4-6 days,1
600108,CHENNAI,NORMAL,4-6 days,1
600109,CHENNAI,NORMAL,4-6 days,1
600110,CHENNAI,NORMAL,4-6 days,1
600111,CHENNAI,NORMAL,4-6 days,1
600112,CHENNAI,NORMAL,4-6 days,1
600113,CHENNAI,NORMAL,4-6 days,1
600114,CHENNAI,NORMAL,4-6 days,1
600115,CHENNAI,NORMAL,4-6 days,1
600116,CHENNAI,NORMAL,4-6 days,1
600117,CHENNAI,NORMAL,4-6 days,1
600118,CHENNAI,NORMAL,4-6 days,1
600119,CHENNAI,NORMAL,4-6 days,1
600120,CHENNAI,NORMAL,4-6 days,1
600121,CHENNAI,ODA,4-7 Days,1
600122,CHENNAI,NORMAL,4-6 days,1
600123,CHENNAI,NORMAL,4-6 days,1
600124,CHENNAI,NORMAL,4-6 days,1
600125,CHENNAI,NORMAL,4-6 days,1
