Pincode,AreaName,Sarvice Type,Transit Time,Rate group
425518,MAHARASTRA,ODA,5-7 Days,1
425519,MAHARASTRA,ODA,5-7 Days,1
425521,MAHARASTRA,ODA,5-7 Days,1
425522,MAHARASTRA,ODA,5-7 Days,1
425523,MAHARASTRA,ODA,5-7 Days,1
425524,MAHARASTRA,ODA,5-7 Days,1
430130,MUMBAI,NORMAL,4-6 Days,1
430162,,NORMAL,4-6 Days,1
431001,AURANGABAD,NORMAL,5-7 Days,1
431002,AURANGABAD,NORMAL,5-7 Days,1
431003,AURANGABAD,NORMAL,5-7 Days,1
431004,AURANGABAD,NORMAL,5-7 Days,1
431005,AURANGABAD,NORMAL,5-7 Days,1
431006,AURANGABAD,NORMAL,5-7 Days,1
431007,AURANGABAD,NORMAL,5-7 Days,1
431008,AURANGABAD,NORMAL,5-7 Days,1
431009,AURANGABAD,NORMAL,5-7 Days,1
431010,AURANGABAD,NORMAL,5-7 Days,1
431011,AURANGABAD,NORMAL,5-7 Days,1
431012,AURANGABAD,NORMAL,5-7 Days,1
431013,AURANGABAD,NORMAL,5-7 Days,1
431014,AURANGABAD,NORMAL,5-7 Days,1
431015,AURANGABAD,NORMAL,5-7 Days,1
431016,AURANGABAD,NORMAL,5-7 Days,1
431017,AURANGABAD,NORMAL,5-7 Days,1
431101,AURANGABAD,ODA,5-8 Days,1
431102,AURANGABAD,ODA,5-8 Days,1
431103,AURANGABAD,ODA,5-8 Days,1
431105,AURANGABAD,NORMAL,5-7 Days,1
431107,AURANGABAD,ODA,5-8 Days,1
431109,AURANGABAD,ODA,5-8 Days,1
431111,AURANGABAD,ODA,5-8 Days,1
431112,AURANGABAD,ODA,5-8 Days,1
431114,MAHARASTRA,ODA,5-7 Days,1
431115,MAHARASTRA,ODA,5-7 Days,1
431117,AURANGABAD,ODA,5-8 Days,1
431120,MAHARASTRA,ODA,5-7 Days,1
431121,MAHARASTRA,ODA,5-7 Days,1
431122,AURANGABAD,ODA,5-8 Days,1
431123,AURANGABAD,ODA,5-8 Days,1
431125,AURANGABAD,ODA,5-8 Days,1
431127,AURANGABAD,ODA,5-8 Days,1
431131,AURANGABAD,ODA,5-8 Days,1
431133,AURANGABAD,NORMAL,5-7 Days,1
431135,AURANGABAD,ODA,5-8 Days,1
431136,AURANGABAD,NORMAL,5-7 Days,1
431137,AURANGABAD,ODA,5-8 Days,1
431148,AURANGABAD,ODA,5-8 Days,1
431201,AURANGABAD,ODA,5-8 Days,1
431202,AURANGABAD,ODA,5-8 Days,1
431203,AURANGABAD,ODA,5-8 Days,1
431204,AURANGABAD,ODA,5-8 Days,1
431205,AURANGABAD,ODA,5-8 Days,1
431206,AURANGABAD,ODA,5-8 Days,1
431210,AURANGABAD,NORMAL,5-7 Days,1
431212,AURANGABAD,ODA,5-8 Days,1
431213,AURANGABAD,ODA,5-8 Days,1
431311,AURANGABAD,ODA,5-8 Days,1
431401,AURANGABAD,ODA,5-8 Days,1
431402,AURANGABAD,ODA,5-8 Days,1
431501,AURANGABAD,ODA,5-8 Days,1
431503,AURANGABAD,ODA,5-8 Days,1
431505,AURANGABAD,ODA,5-8 Days,1
431506,AURANGABAD,ODA,5-8 Days,1
431507,AURANGABAD,ODA,5-8 Days,1
431509,AURANGABAD,ODA,5-8 Days,1
431512,AURANGABAD,ODA,5-8 Days,1
431513,AHMEDNAGAR,ODA,4-6 Days,1
431514,AURANGABAD,ODA,5-8 Days,1
431515,AURANGABAD,ODA,5-8 Days,1
431517,AURANGABAD,ODA,5-8 Days,1
431520,AURANGABAD,ODA,5-8 Days,1
431601,AURANGABAD,ODA,5-8 Days,1
431602,AURANGABAD,ODA,5-8 Days,1
431603,AURANGABAD,ODA,5-8 Days,1
431604,AURANGABAD,ODA,5-8 Days,1
431605,AURANGABAD,ODA,5-8 Days,1
431606,AURANGABAD,ODA,5-8 Days,1
431705,AURANGABAD,ODA,5-8 Days,1
431706,AURANGABAD,ODA,5-8 Days,1
431710,AURANGABAD,ODA,5-8 Days,1
431712,AURANGABAD,ODA,5-8 Days,1
431714,AURANGABAD,ODA,5-8 Days,1
431715,AURANGABAD,ODA,5-8 Days,1
431720,AURANGABAD,ODA,5-8 Days,1
431722,AURANGABAD,ODA,5-8 Days,1
431731,AURANGABAD,ODA,5-8 Days,1
431801,AURANGABAD,ODA,5-8 Days,1
431803,AURANGABAD,ODA,5-8 Days,1
431804,AURANGABAD,ODA,5-8 Days,1
440001,NAGPUR,NORMAL,4-6 Days,1
440002,NAGPUR,NORMAL,4-6 Days,1
440003,NAGPUR,NORMAL,4-6 Days,1
440004,NAGPUR,NORMAL,4-6 Days,1
440005,NAGPUR,NORMAL,4-6 Days,1
440006,NAGPUR,NORMAL,4-6 Days,1
440007,NAGPUR,NORMAL,4-6 Days,1
440008,NAGPUR,NORMAL,4-6 Days,1
440009,NAGPUR,NORMAL,4-6 Days,1
440010,NAGPUR,NORMAL,4-6 Days,1
440011,NAGPUR,NORMAL,4-6 Days,1
440012,NAGPUR,NORMAL,4-6 Days,1
440013,NAGPUR,NORMAL,4-6 Days,1
440014,NAGPUR,NORMAL,4-6 Days,1
440015,NAGPUR,NORMAL,4-6 Days,1
440016,NAGPUR,NORMAL,4-6 Days,1
440017,NAGPUR,NORMAL,4-6 Days,1
440018,NAGPUR,NORMAL,4-6 Days,1
440019,NAGPUR,NORMAL,4-6 Days,1
440020,NAGPUR,NORMAL,4-6 Days,1
440021,NAGPUR,NORMAL,4-6 Days,1
440022,NAGPUR,NORMAL,4-6 Days,1
440023,NAGPUR,NORMAL,4-6 Days,1
440024,NAGPUR,NORMAL,4-6 Days,1
440025,NAGPUR,NORMAL,4-6 Days,1
440026,NAGPUR,NORMAL,4-6 Days,1
440027,NAGPUR,NORMAL,4-6 Days,1
440028,NAGPUR,NORMAL,4-6 Days,1
440029,NAGPUR,NORMAL,4-6 Days,1
440030,NAGPUR,NORMAL,4-6 Days,1
440032,NAGPUR,NORMAL,4-6 Days,1
440033,NAGPUR,NORMAL,4-6 Days,1
440034,NAGPUR,ODA,5-7 Days,1
440035,NAGPUR,NORMAL,4-6 Days,1
441001,NAGPUR,ODA,5-7 Days,1
441002,NAGPUR,ODA,5-7 Days,1
441004,NAGPUR,ODA,5-7 Days,1
441101,NAGPUR,ODA,5-7 Days,1
441102,NAGPUR,ODA,5-7 Days,1
441103,NAGPUR,ODA,5-7 Days,1
441104,NAGPUR,ODA,5-7 Days,1
441105,NAGPUR,ODA,5-7 Days,1
441107,NAGPUR,ODA,5-7 Days,1
441108,NAGPUR,ODA,5-7 Days,1
441109,NAGPUR,ODA,5-7 Days,1
441110,NAGPUR,ODA,5-7 Days,1
441111,NAGPUR,ODA,5-7 Days,1
441112,NAGPUR,ODA,5-7 Days,1
441113,NAGPUR,ODA,5-7 Days,1
441114,NAGPUR,ODA,5-7 Days,1
441115,NAGPUR,ODA,5-7 Days,1
441117,NAGPUR,ODA,5-7 Days,1
441121,NAGPUR,ODA,5-7 Days,1
441122,NAGPUR,ODA,5-7 Days,1
441205,NAGPUR,ODA,5-7 Days,1
441301,NAGPUR,ODA,5-7 Days,1
441401,NAGPUR,ODA,5-7 Days,1
441406,NAGPUR,ODA,5-7 Days,1
441409,NAGPUR,ODA,5-7 Days,1
441501,NAGPUR,NORMAL,4-6 Days,1
441502,NAGPUR,ODA,5-7 Days,1
441503,NAGPUR,ODA,5-7 Days,1
441601,NAGPUR,ODA,5-7 Days,1
441614,NAGPUR,ODA,5-7 Days,1
441802,NAGPUR,ODA,5-7 Days,1
441804,NAGPUR,ODA,5-7 Days,1
441806,NAGPUR,ODA,5-7 Days,1
441904,NAGPUR,ODA,5-7 Days,1
441905,NAGPUR,ODA,5-7 Days,1
441906,NAGPUR,ODA,5-7 Days,1
441910,NAGPUR,ODA,5-7 Days,1
441912,NAGPUR,ODA,5-7 Days,1
441920,NAGPUR,ODA,5-7 Days,1
441924,OJHAR,ODA,5-7 Days,1
442001,NAGPUR,ODA,5-7 Days,1
442006,NAGPUR,ODA,5-7 Days,1
442101,NAGPUR,ODA,5-7 Days,1
442102,NAGPUR,ODA,5-7 Days,1
442105,NAGPUR,ODA,5-7 Days,1
442201,NAGPUR,ODA,5-7 Days,1
442301,NAGPUR,ODA,5-7 Days,1
442305,NAGPUR,ODA,5-7 Days,1
442401,NAGPUR,ODA,5-7 Days,1
442402,NAGPUR,ODA,5-7 Days,1
442403,NAGPUR,ODA,5-7 Days,1
442404,NAGPUR,ODA,5-7 Days,1
442405,NAGPUR,ODA,5-7 Days,1
442406,NAGPUR,ODA,5-7 Days,1
442507,NAGPUR,ODA,5-7 Days,1
442701,NAGPUR,ODA,5-7 Days,1
442901,NAGPUR,ODA,5-7 Days,1
442902,NAGPUR,ODA,5-7 Days,1
442905,NAGPUR,ODA,5-7 Days,1
442908,NAGPUR,ODA,5-7 Days,1
442910,NAGPUR,ODA,5-7 Days,1
443001,MAHARASTRA,ODA,4-6 Days,1
443104,MAHARASTRA,ODA,4-6 Days,1
444001,MAHARASTRA,NORMAL,4-6 Days,1
444002,MAHARASTRA,NORMAL,4-6 Days,1
444003,MAHARASTRA,NORMAL,4-6 Days,1
444004,MAHARASTRA,NORMAL,4-6 Days,1
444005,MAHARASTRA,NORMAL,4-6 Days,1
444006,NAGPUR,ODA,5-7 Days,1
444060,MAHARASTRA,ODA,4-6 Days,1
444101,MAHARASTRA,ODA,4-6 Days,1
444102,MAHARASTRA,ODA,4-6 Days,1
444103,MAHARASTRA,ODA,4-6 Days,1
444104,MAHARASTRA,NORMAL,4-6 Days,1
444105,MAHARASTRA,ODA,4-6 Days,1
444106,MAHARASTRA,ODA,4-6 Days,1
444107,MAHARASTRA,ODA,4-6 Days,1
444109,MAHARASTRA,ODA,4-6 Days,1
444117,MAHARASTRA,ODA,4-6 Days,1
444118,MAHARASTRA,ODA,4-6 Days,1
444119,MAHARASTRA,ODA,4-6 Days,1
444203,MAHARASTRA,ODA,4-6 Days,1
444301,MAHARASTRA,ODA,4-6 Days,1
444303,MAHARASTRA,ODA,4-6 Days,1
444306,MAHARASTRA,ODA,4-6 Days,1
444312,MAHARASTRA,ODA,4-6 Days,1
444504,MAHARASTRA,ODA,4-6 Days,1
444505,MAHARASTRA,ODA,4-6 Days,1
444601,NAGPUR,NORMAL,4-6 Days,1
444602,NAGPUR,NORMAL,4-6 Days,1
444603,NAGPUR,NORMAL,4-6 Days,1
444604,NAGPUR,NORMAL,4-6 Days,1
444605,NAGPUR,NORMAL,4-6 Days,1
444606,NAGPUR,NORMAL,4-6 Days,1
444607,NAGPUR,NORMAL,4-6 Days,1
444701,NAGPUR,ODA,5-7 Days,1
444704,NAGPUR,ODA,5-7 Days,1
444705,NAGPUR,ODA,5-7 Days,1
444707,MAHARASTRA,ODA,5-7 Days,1
444709,NAGPUR,ODA,5-7 Days,1
444718,NAGPUR,ODA,5-7 Days,1
444726,NAGPUR,ODA,5-7 Days,1
444727,NAGPUR,ODA,5-7 Days,1
444803,NAGPUR,ODA,5-7 Days,1
444804,NAGPUR,ODA,5-7 Days,1
444805,NAGPUR,ODA,5-7 Days,1
444806,NAGPUR,ODA,5-7 Days,1
444807,NAGPUR,ODA,5-7 Days,1
444814,NAGPUR,ODA,5-7 Days,1
444827,NAGPUR,ODA,5-7 Days,1
444901,MAHARASTRA,ODA,5-7 Days,1
444902,MAHARASTRA,ODA,5-7 Days,1
444903,NAGPUR,ODA,5-7 Days,1
444904,NAGPUR,ODA,5-7 Days,1
444905,NAGPUR,ODA,5-7 Days,1
444906,NAGPUR,ODA,5-7 Days,1
444907,MAHARASTRA,ODA,5-7 Days,1
444908,MAHARASTRA,ODA,5-7 Days,1
444909,MAHARASTRA,ODA,5-7 Days,1
444911,MAHARASTRA,ODA,5-7 Days,1
444913,MAHARASTRA,ODA,5-7 Days,1
444914,MAHARASTRA,ODA,5-7 Days,1
444915,NAGPUR,ODA,5-7 Days,1
445001,NAGPUR,ODA,5-7 Days,1
445002,NAGPUR,ODA,5-7 Days,1
445102,NAGPUR,ODA,5-7 Days,1
445103,NAGPUR,ODA,5-7 Days,1
445202,NAGPUR,ODA,5-7 Days,1
445204,MAHARASTRA,ODA,4-6 Days,1
445215,NAGPUR,ODA,5-7 Days,1
450001,INDORE,ODA,5-7 Days,1
450116,INDORE,ODA,5-7 Days,1
450221,INDORE,ODA,5-7 Days,1
450331,INDORE,ODA,5-7 Days,1
450332,INDORE,ODA,5-7 Days,1
450333,INDORE,ODA,5-7 Days,1
450334,INDORE,ODA,5-7 Days,1
450335,INDORE,ODA,5-7 Days,1
451001,INDORE,ODA,5-7 Days,1
451004,INDORE,ODA,5-7 Days,1
451111,INDORE,ODA,5-7 Days,1
451115,INDORE,ODA,5-7 Days,1
451224,INDORE,ODA,5-7 Days,1
451228,INDORE,ODA,5-7 Days,1
451229,INDORE,ODA,5-7 Days,1
451331,INDORE,ODA,5-7 Days,1
451449,INDORE,ODA,5-7 Days,1
451551,INDORE,ODA,5-7 Days,1
451660,INDORE,ODA,5-7 Days,1
451666,INDORE,ODA,5-7 Days,1
452001,INDORE,NORMAL,4-6 Days,1
452002,INDORE,NORMAL,4-6 Days,1
452003,INDORE,NORMAL,4-6 Days,1
452004,INDORE,NORMAL,4-6 Days,1
452005,INDORE,NORMAL,4-6 Days,1
452006,INDORE,NORMAL,4-6 Days,1
452007,INDORE,NORMAL,4-6 Days,1
452008,INDORE,NORMAL,4-6 Days,1
452009,INDORE,NORMAL,4-6 Days,1
452010,INDORE,NORMAL,4-6 Days,1
452011,INDORE,NORMAL,4-6 Days,1
452012,INDORE,NORMAL,4-6 Days,1
452013,INDORE,NORMAL,4-6 Days,1
452014,INDORE,NORMAL,4-6 Days,1
452015,INDORE,NORMAL,4-6 Days,1
452016,INDORE,NORMAL,4-6 Days,1
452017,INDORE,NORMAL,4-6 Days,1
452018,INDORE,NORMAL,4-6 Days,1
452019,INDORE,NORMAL,4-6 Days,1
452020,INDORE,NORMAL,4-6 Days,1
452336,INDORE,ODA,5-7 Days,1
453001,INDORE,ODA,5-7 Days,1
453112,INDORE,ODA,5-7 Days,1
453115,INDORE,ODA,5-7 Days,1
453331,INDORE,ODA,5-7 Days,1
453332,INDORE,ODA,5-7 Days,1
453441,INDORE,ODA,5-7 Days,1
453446,INDORE,ODA,5-7 Days,1
453771,INDORE,NORMAL,4-6 Days,1
454001,INDORE,ODA,5-7 Days,1
454111,INDORE,ODA,5-7 Days,1
454331,INDORE,ODA,5-7 Days,1
454341,INDORE,ODA,5-7 Days,1
454446,INDORE,ODA,5-7 Days,1
454552,INDORE,ODA,5-7 Days,1
454660,Ujjain,ODA,5-7 Days,1
454729,INDORE,ODA,5-7 Days,1
454730,INDORE,ODA,5-7 Days,1
454749,INDORE,ODA,5-7 Days,1
454773,PRITHAMAPUR,ODA,5-7 Days,1
454774,PRITHAMAPUR,NORMAL,4-6 Days,1
454775,PRITHAMAPUR,NORMAL,4-6 Days,1
455001,INDORE,NORMAL,4-6 Days,1
455003,INDORE,NORMAL,4-6 Days,1
455116,INDORE,ODA,5-7 Days,1
455221,INDORE,ODA,5-7 Days,1
455227,INDORE,ODA,5-7 Days,1
455332,INDORE,ODA,5-7 Days,1
455336,INDORE,ODA,5-7 Days,1
456001,Ujjain,NORMAL,5-7 Days,1
456002,Ujjain,NORMAL,5-7 Days,1
456003,INDORE,ODA,5-7 Days,1
456006,Ujjain,NORMAL,5-7 Days,1
456008,Ujjain,NORMAL,5-7 Days,1
456009,Ujjain,NORMAL,5-7 Days,1
456010,Ujjain,NORMAL,5-7 Days,1
456331,INDORE,ODA,5-7 Days,1
456335,Ujjain,ODA,5-7 Days,1
456443,Ujjain,ODA,5-7 Days,1
456665,Ujjain,ODA,5-7 Days,1
456770,INDORE,ODA,5-7 Days,1
457001,Ratlam/Khandwa,NORMAL,4-6 Days,1
457002,Ratlam/Khandwa,NORMAL,4-6 Days,1
457003,INDORE,ODA,5-7 Days,1
457114,Ratlam/Khandwa,ODA,5-7 Days,1
457226,Ratlam/Khandwa,ODA,5-7 Days,1
457227,INDORE,ODA,5-7 Days,1
457331,INDORE,ODA,5-7 Days,1
457550,Ratlam/Khandwa,ODA,5-7 Days,1
457661,INDORE,ODA,5-7 Days,1
457773,INDORE,ODA,5-7 Days,1
457777,INDORE,ODA,5-7 Days,1
457779,INDORE,ODA,5-7 Days,1
457887,INDORE,ODA,5-7 Days,1
457990,INDORE,ODA,5-7 Days,1
458001,Ratlam/Khandwa,ODA,5-7 Days,1
458002,INDORE,ODA,5-7 Days,1
458110,INDORE,ODA,5-7 Days,1
458330,INDORE,ODA,5-7 Days,1
458441,Ratlam/Khandwa,ODA,5-7 Days,1
458442,INDORE,ODA,5-7 Days,1
458470,INDORE,ODA,5-7 Days,1
458553,INDORE,ODA,5-7 Days,1
458775,Ratlam/Khandwa,ODA,5-7 Days,1
458880,Ratlam/Khandwa,ODA,5-7 Days,1
458883,Ratlam/Khandwa,ODA,5-7 Days,1
458888,INDORE,ODA,5-7 Days,1
458990,Ratlam/Khandwa,ODA,5-7 Days,1
460001,Ratlam/Khandwa,ODA,4-6 Days,1
460002,Ratlam/Khandwa,ODA,4-6 Days,1
460004,Ratlam/Khandwa,ODA,4-6 Days,1
460008,BHOPAL,NORMAL,4-5 Days,1
460220,BHOPAL,ODA,4-6 Days,1
460330,BHOPAL,ODA,4-6 Days,1
460447,BHOPAL,ODA,4-6 Days,1
460551,BHOPAL,ODA,4-6 Days,1
460553,BHOPAL,ODA,4-6 Days,1
460661,BHOPAL,ODA,4-6 Days,1
461001,Ratlam/Khandwa,ODA,4-6 Days,1
461005,BHOPAL,ODA,4-6 Days,1
461110,BHOPAL,ODA,4-6 Days,1
461111,Ratlam/Khandwa,ODA,5-7 Days,1
461114,BHOPAL,ODA,4-6 Days,1
461115,BHOPAL,ODA,4-6 Days,1
461122,BHOPAL,ODA,4-6 Days,1
461223,BHOPAL,ODA,4-6 Days,1
461331,BHOPAL,ODA,4-6 Days,1
461427,BHOPAL,ODA,4-6 Days,1
461771,BHOPAL,ODA,4-6 Days,1
461775,BHOPAL,ODA,4-6 Days,1
461881,BHOPAL,ODA,4-6 Days,1
462001,BHOPAL,NORMAL,4-5 Days,1
462002,BHOPAL,NORMAL,4-5 Days,1
462003,BHOPAL,NORMAL,4-5 Days,1
462004,BHOPAL,NORMAL,4-5 Days,1
462005,BHOPAL,NORMAL,4-5 Days,1
462006,BHOPAL,NORMAL,4-5 Days,1
462007,BHOPAL,NORMAL,4-5 Days,1
462008,BHOPAL,NORMAL,4-5 Days,1
462009,BHOPAL,NORMAL,4-5 Days,1
462010,BHOPAL,NORMAL,4-5 Days,1
462011,BHOPAL,NORMAL,4-5 Days,1
462012,BHOPAL,NORMAL,4-5 Days,1
462013,BHOPAL,NORMAL,4-5 Days,1
462014,BHOPAL,NORMAL,4-5 Days,1
462015,BHOPAL,NORMAL,4-5 Days,1
462016,BHOPAL,NORMAL,4-5 Days,1
462018,BHOPAL,NORMAL,4-5 Days,1
462020,BHOPAL,NORMAL,4-5 Days,1
462021,BHOPAL,NORMAL,4-5 Days,1
462022,BHOPAL,NORMAL,4-5 Days,1
462023,BHOPAL,NORMAL,4-5 Days,1
462024,BHOPAL,NORMAL,4-5 Days,1
462025,BHOPAL,NORMAL,4-5 Days,1
462026,BHOPAL,NORMAL,4-5 Days,1
462027,BHOPAL,NORMAL,4-5 Days,1
462030,BHOPAL,NORMAL,4-5 Days,1
462031,BHOPAL,NORMAL,4-5 Days,1
462032,BHOPAL,NORMAL,4-5 Days,1
462033,BHOPAL,NORMAL,4-5 Days,1
462034,BHOPAL,NORMAL,4-5 Days,1
462035,BHOPAL,NORMAL,4-5 Days,1
462036,BHOPAL,NORMAL,4-5 Days,1
462037,BHOPAL,NORMAL,4-5 Days,1
462038,BHOPAL,NORMAL,4-5 Days,1
462039,BHOPAL,NORMAL,4-5 Days,1
462040,BHOPAL,NORMAL,4-5 Days,1
462041,BHOPAL,NORMAL,4-5 Days,1
462042,BHOPAL,NORMAL,4-5 Days,1
462043,BHOPAL,NORMAL,4-5 Days,1
462044,BHOPAL,NORMAL,4-5 Days,1
462045,BHOPAL,NORMAL,4-5 Days,1
462046,BHOPAL,NORMAL,4-5 Days,1
462047,Ratlam/Khandwa,NORMAL,4-5 Days,1
463106,BHOPAL,ODA,4-6 Days,1
464001,BHOPAL,ODA,4-6 Days,1
464002,BHOPAL,ODA,4-6 Days,1
464220,BHOPAL,ODA,4-6 Days,1
464221,BHOPAL,ODA,4-6 Days,1
464228,BHOPAL,ODA,4-6 Days,1
464551,BHOPAL,ODA,4-6 Days,1
464552,BHOPAL,ODA,4-6 Days,1
464553,BHOPAL,ODA,4-6 Days,1
464556,BHOPAL,ODA,4-6 Days,1
464661,BHOPAL,ODA,4-6 Days,1
464665,BHOPAL,ODA,4-6 Days,1
464668,Jabalpur,ODA,4-6 Days,1
464770,BHOPAL,ODA,4-6 Days,1
464774,BHOPAL,ODA,4-6 Days,1
464881,BHOPAL,ODA,4-6 Days,1
464884,BHOPAL,ODA,4-6 Days,1
464990,BHOPAL,ODA,4-6 Days,1
464993,BHOPAL,ODA,4-6 Days,1
465001,Ujjain,ODA,5-7 Days,1
465331,Ujjain,ODA,5-7 Days,1
465333,BHOPAL,ODA,5-7 Days,1
465335,BHOPAL,ODA,4-6 Days,1
465441,Ujjain,ODA,5-7 Days,1
465619,BHOPAL,ODA,4-6 Days,1
465669,BHOPAL,ODA,4-6 Days,1
465674,BHOPAL,ODA,4-6 Days,1
465697,Ujjain,ODA,5-7 Days,1
466001,BHOPAL,ODA,4-6 Days,1
466111,BHOPAL,ODA,4-6 Days,1
466114,BHOPAL,ODA,4-6 Days,1
466115,BHOPAL,ODA,4-6 Days,1
466117,BHOPAL,ODA,4-6 Days,1
466331,BHOPAL,ODA,4-6 Days,1
466441,BHOPAL,ODA,4-6 Days,1
466445,BHOPAL,ODA,4-6 Days,1
466446,BHOPAL,ODA,4-6 Days,1
470001,BHOPAL,NORMAL,5-7 Days,1
470002,BHOPAL,NORMAL,5-7 Days,1
470003,BHOPAL,NORMAL,5-7 Days,1
470004,BHOPAL,NORMAL,5-7 Days,1
470005,BHOPAL,NORMAL,5-7 Days,1
470006,Jabalpur,NORMAL,5-7 Days,1
470113,BHOPAL,ODA,5-7 Days,1
470117,BHOPAL,ODA,5-7 Days,1
470227,BHOPAL,ODA,5-7 Days,1
470229,BHOPAL,ODA,5-7 Days,1
470661,BHOPAL,ODA,5-7 Days,1
470675,BHOPAL,ODA,5-7 Days,1
470775,BHOPAL,ODA,5-7 Days,1
471001,REWA/Tikamgarh,ODA,5-7 Days,1
471202,GWALIOR,ODA,4-6 Days,1
471411,GWALIOR,ODA,4-6 Days,1
471501,GWALIOR,ODA,4-6 Days,1
472001,Jabalpur,ODA,5-7 Days,1
472118,BHOPAL,ODA,5-7 Days,1
472246,BHOPAL,ODA,5-7 Days,1
472336,BHOPAL,ODA,5-7 Days,1
472442,BHOPAL,ODA,5-7 Days,1
473001,BHOPAL,ODA,4-6 Days,1
473002,BHOPAL,ODA,4-6 Days,1
473111,BHOPAL,ODA,4-6 Days,1
473115,BHOPAL,ODA,4-6 Days,1
473118,BHOPAL,ODA,4-6 Days,1
473226,BHOPAL,ODA,4-6 Days,1
473331,BHOPAL,ODA,4-6 Days,1
473443,BHOPAL,ODA,4-6 Days,1
473446,BHOPAL,ODA,4-6 Days,1
473551,GUNA,ODA,4-6 Days,1
473552,BHOPAL,ODA,4-6 Days,1
473558,GWALIOR,ODA,4-6 Days,1
473670,GWALIOR,ODA,4-6 Days,1
473770,GWALIOR,ODA,4-6 Days,1
473995,GWALIOR,ODA,4-6 Days,1
474001,GWALIOR,NORMAL,4-5 Days,1
474002,GWALIOR,NORMAL,4-5 Days,1
474003,GWALIOR,NORMAL,4-5 Days,1
474004,GWALIOR,NORMAL,4-5 Days,1
474005,GWALIOR,NORMAL,4-5 Days,1
474006,GWALIOR,NORMAL,4-5 Days,1
474007,GWALIOR,NORMAL,4-5 Days,1
474008,GWALIOR,NORMAL,4-5 Days,1
474009,GWALIOR,NORMAL,4-5 Days,1
474010,GWALIOR,NORMAL,4-5 Days,1
474011,GWALIOR,NORMAL,4-5 Days,1
474012,GWALIOR,NORMAL,4-5 Days,1
474017,GWALIOR,ODA,4-6 Days,1
474020,GWALIOR,ODA,4-6 Days,1
475110,GWALIOR,ODA,4-6 Days,1
475115,GWALIOR,ODA,4-6 Days,1
475335,GWALIOR,ODA,4-6 Days,1
475661,GWALIOR,ODA,4-6 Days,1
475675,GWALIOR,ODA,4-6 Days,1
475682,Jabalpur,ODA,4-6 Days,1
476001,GWALIOR,ODA,4-6 Days,1
476111,GWALIOR,ODA,4-6 Days,1
476221,GWALIOR,ODA,4-6 Days,1
476229,GWALIOR,ODA,4-6 Days,1
476230,GWALIOR,ODA,4-6 Days,1
476332,GWALIOR,ODA,4-6 Days,1
476337,GWALIOR,ODA,4-6 Days,1
476339,GWALIOR,ODA,4-6 Days,1
477001,GWALIOR,ODA,4-6 Days,1
477116,GWALIOR,ODA,4-6 Days,1
477117,GWALIOR,ODA,4-6 Days,1
477445,GWALIOR,ODA,4-6 Days,1
477660,GWALIOR,ODA,4-6 Days,1
480001,Jabalpur,NORMAL,4-5 Days,1
480002,Jabalpur,NORMAL,4-5 Days,1
480105,Jabalpur,ODA,4-6 Days,1
480106,Jabalpur,ODA,4-6 Days,1
480107,Jabalpur,ODA,4-6 Days,1
480115,Jabalpur,ODA,4-6 Days,1
