Pincode,AreaName,Sarvice Type,Transit Time,Rate group
303104,JAIPUR,ODA,2-4 Days,1
303105,JAIPUR,ODA,2-4 Days,1
303106,JAIPUR,ODA,2-4 Days,1
303107,JAIPUR,ODA,2-4 Days,1
303108,RAJASTHAN,ODA,2-4 Days,1
303119,RAJASTHAN,ODA,2-4 Days,1
303121,JAIPUR,ODA,2-4 Days,1
303301,JAIPUR,ODA,2-4 Days,1
303304,JAIPUR,ODA,2-4 Days,1
303315,RAJASTHAN,ODA,3-5 Days,1
303325,JAIPUR,ODA,2-4 Days,1
303326,JAIPUR,ODA,2-4 Days,1
303329,JAIPUR,ODA,2-4 Days,1
303348,RAJASTHAN,ODA,3-5 Days,1
303702,JAIPUR,ODA,2-4 Days,1
303704,JAIPUR,ODA,2-4 Days,1
303805,JAIPUR,ODA,2-4 Days,1
303900,JAIPUR,NORMAL,2-3 Days,1
303902,JAIPUR,NORMAL,2-3 Days,1
303906,RAJASTHAN,ODA,3-5 Days,1
303908,JAIPUR,ODA,2-4 Days,1
303909,JAIPUR,ODA,2-4 Days,1
304001,JAIPUR,NORMAL,2-3 Days,1
304020,JAIPUR,ODA,3-5 Days,1
304021,JAIPUR,ODA,3-5 Days,1
304022,JAIPUR,ODA,3-5 Days,1
304023,JAIPUR,ODA,3-5 Days,1
304025,JAIPUR,ODA,3-5 Days,1
304501,JAIPUR,ODA,3-5 Days,1
304503,JAIPUR,ODA,3-5 Days,1
304504,JAIPUR,ODA,3-5 Days,1
304507,JAIPUR,ODA,3-5 Days,1
304801,JAIPUR,ODA,3-5 Days,1
304802,JAIPUR,ODA,3-5 Days,1
304803,JAIPUR,ODA,3-5 Days,1
304804,JAIPUR,ODA,3-5 Days,1
305001,RAJASTHAN,NORMAL,3-4 Days,1
305002,RAJASTHAN,NORMAL,3-4 Days,1
305003,RAJASTHAN,NORMAL,3-4 Days,1
305004,RAJASTHAN,NORMAL,3-4 Days,1
305005,RAJASTHAN,NORMAL,3-4 Days,1
305006,RAJASTHAN,NORMAL,3-4 Days,1
305007,RAJASTHAN,NORMAL,3-4 Days,1
305008,RAJASTHAN,NORMAL,3-4 Days,1
305009,RAJASTHAN,NORMAL,3-4 Days,1
305012,RAJASTHAN,NORMAL,3-4 Days,1
305021,RAJASTHAN,ODA,3-5 Days,1
305022,RAJASTHAN,ODA,3-5 Days,1
305023,RAJASTHAN,ODA,3-5 Days,1
305024,RAJASTHAN,ODA,3-5 Days,1
305025,RAJASTHAN,ODA,3-5 Days,1
305026,RAJASTHAN,ODA,3-5 Days,1
305201,RAJASTHAN,ODA,3-5 Days,1
305202,RAJASTHAN,ODA,3-5 Days,1
305203,RAJASTHAN,ODA,3-5 Days,1
305204,RAJASTHAN,ODA,3-5 Days,1
305205,RAJASTHAN,ODA,3-5 Days,1
305206,RAJASTHAN,ODA,3-5 Days,1
305207,RAJASTHAN,ODA,3-5 Days,1
305401,RAJASTHAN,ODA,3-5 Days,1
305402,RAJASTHAN,ODA,3-5 Days,1
305403,RAJASTHAN,ODA,3-5 Days,1
305404,RAJASTHAN,ODA,3-5 Days,1
305405,RAJASTHAN,ODA,3-5 Days,1
305406,RAJASTHAN,ODA,3-5 Days,1
305407,RAJASTHAN,ODA,3-5 Days,1
305408,RAJASTHAN,ODA,3-5 Days,1
305412,RAJASTHAN,ODA,3-5 Days,1
305415,RAJASTHAN,ODA,3-5 Days,1
305601,RAJASTHAN,ODA,3-5 Days,1
305621,RAJASTHAN,ODA,3-5 Days,1
305622,RAJASTHAN,ODA,3-5 Days,1
305623,RAJASTHAN,ODA,3-5 Days,1
305624,RAJASTHAN,ODA,3-5 Days,1
305625,RAJASTHAN,ODA,3-5 Days,1
305627,RAJASTHAN,ODA,3-5 Days,1
305628,RAJASTHAN,ODA,3-5 Days,1
305629,RAJASTHAN,ODA,3-5 Days,1
305630,RAJASTHAN,ODA,3-5 Days,1
305801,RAJASTHAN,ODA,3-5 Days,1
305802,RAJASTHAN,ODA,3-5 Days,1
305811,RAJASTHAN,ODA,3-5 Days,1
305812,RAJASTHAN,ODA,3-5 Days,1
305813,RAJASTHAN,ODA,3-5 Days,1
305815,RAJASTHAN,ODA,3-5 Days,1
305816,RAJASTHAN,ODA,3-5 Days,1
305817,RAJASTHAN,ODA,3-5 Days,1
305819,RAJASTHAN,ODA,3-5 Days,1
305824,RAJASTHAN,ODA,3-5 Days,1
305901,RAJASTHAN,ODA,3-5 Days,1
305922,RAJASTHAN,ODA,3-5 Days,1
305923,RAJASTHAN,ODA,3-5 Days,1
305924,RAJASTHAN,ODA,3-5 Days,1
305925,RAJASTHAN,ODA,3-5 Days,1
305926,RAJASTHAN,ODA,3-5 Days,1
305927,RAJASTHAN,ODA,3-5 Days,1
306001,JODHPUR,ODA,3-5 Days,1
306021,JODHPUR,ODA,3-5 Days,1
306022,JODHPUR,ODA,3-5 Days,1
306101,JODHPUR,ODA,3-5 Days,1
306102,JODHPUR,ODA,3-5 Days,1
306103,JODHPUR,ODA,3-5 Days,1
306104,JODHPUR,ODA,3-5 Days,1
306105,JODHPUR,ODA,3-5 Days,1
306114,JODHPUR,ODA,3-5 Days,1
306115,JODHPUR,ODA,3-5 Days,1
306116,JODHPUR,ODA,3-5 Days,1
306119,JODHPUR,ODA,3-5 Days,1
306126,JODHPUR,ODA,3-5 Days,1
306301,JODHPUR,ODA,3-5 Days,1
306302,JODHPUR,ODA,3-5 Days,1
306303,UTTAR PRADESH,ODA,3-5 Days,1
306304,JODHPUR,ODA,3-5 Days,1
306305,JODHPUR,ODA,3-5 Days,1
306306,JODHPUR,ODA,3-5 Days,1
306307,JODHPUR,ODA,3-5 Days,1
306308,JODHPUR,ODA,3-5 Days,1
306401,JODHPUR,ODA,3-5 Days,1
306421,UTTAR PRADESH,ODA,3-5 Days,1
306502,JODHPUR,ODA,3-5 Days,1
306503,JODHPUR,ODA,3-5 Days,1
306504,JODHPUR,ODA,3-5 Days,1
306601,JODHPUR,ODA,3-5 Days,1
306602,JODHPUR,ODA,3-5 Days,1
306603,JODHPUR,ODA,3-5 Days,1
306704,JODHPUR,ODA,3-5 Days,1
306705,JODHPUR,ODA,3-5 Days,1
306706,JODHPUR,ODA,3-5 Days,1
306707,JODHPUR,ODA,3-5 Days,1
306708,JODHPUR,ODA,3-5 Days,1
306709,JODHPUR,ODA,3-5 Days,1
306901,JODHPUR,ODA,3-5 Days,1
306902,JODHPUR,ODA,3-5 Days,1
307001,RAJASTHAN,ODA,3-5 Days,1
307019,JODHPUR,ODA,3-5 Days,1
307022,RAJASTHAN,ODA,3-5 Days,1
307023,RAJASTHAN,ODA,3-5 Days,1
307024,JODHPUR,ODA,3-5 Days,1
307026,RAJASTHAN,ODA,3-5 Days,1
307027,RAJASTHAN,ODA,3-5 Days,1
307028,JODHPUR,ODA,3-5 Days,1
307030,JODHPUR,ODA,3-5 Days,1
307031,UTTAR PRADESH,ODA,3-5 Days,1
307042,RAJASTHAN,ODA,3-5 Days,1
307043,UTTAR PRADESH,ODA,3-5 Days,1
307510,RAJASTHAN,ODA,3-5 Days,1
307511,RAJASTHAN,ODA,3-5 Days,1
307512,RAJASTHAN,ODA,3-5 Days,1
307513,RAJASTHAN,ODA,3-5 Days,1
307514,RAJASTHAN,ODA,3-5 Days,1
307801,RAJASTHAN,ODA,3-5 Days,1
307802,RAJASTHAN,ODA,3-5 Days,1
307803,RAJASTHAN,ODA,3-5 Days,1
311001,RAJASTHAN,NORMAL,3-4 Days,1
311002,RAJASTHAN,NORMAL,3-4 Days,1
311011,RAJASTHAN,NORMAL,3-4 Days,1
311021,RAJASTHAN,ODA,3-5 Days,1
311022,RAJASTHAN,ODA,3-5 Days,1
311023,RAJASTHAN,ODA,3-5 Days,1
311024,RAJASTHAN,ODA,3-5 Days,1
311025,RAJASTHAN,ODA,3-5 Days,1
311026,RAJASTHAN,ODA,3-5 Days,1
311029,RAJASTHAN,ODA,3-5 Days,1
311030,RAJASTHAN,ODA,3-5 Days,1
311204,RAJASTHAN,ODA,3-5 Days,1
311301,RAJASTHAN,ODA,3-5 Days,1
311302,RAJASTHAN,ODA,3-5 Days,1
311400,RAJASTHAN,ODA,3-5 Days,1
311401,RAJASTHAN,ODA,3-5 Days,1
311402,RAJASTHAN,ODA,3-5 Days,1
311403,RAJASTHAN,ODA,3-5 Days,1
311404,RAJASTHAN,ODA,3-5 Days,1
311407,RAJASTHAN,ODA,3-5 Days,1
311408,RAJASTHAN,ODA,3-5 Days,1
311601,RAJASTHAN,ODA,3-5 Days,1
311602,RAJASTHAN,ODA,3-5 Days,1
311603,RAJASTHAN,ODA,3-5 Days,1
311604,RAJASTHAN,ODA,3-5 Days,1
311605,RAJASTHAN,ODA,3-5 Days,1
311801,RAJASTHAN,ODA,3-5 Days,1
311802,RAJASTHAN,ODA,3-5 Days,1
311803,RAJASTHAN,ODA,3-5 Days,1
311804,RAJASTHAN,ODA,3-5 Days,1
311805,RAJASTHAN,ODA,3-5 Days,1
311806,RAJASTHAN,ODA,3-5 Days,1
312001,RAJASTHAN,ODA,3-5 Days,1
312021,RAJASTHAN,ODA,3-5 Days,1
312022,RAJASTHAN,ODA,3-5 Days,1
312023,RAJASTHAN,ODA,3-5 Days,1
312024,RAJASTHAN,ODA,3-5 Days,1
312025,RAJASTHAN,ODA,3-5 Days,1
312027,RAJASTHAN,ODA,3-5 Days,1
312201,RAJASTHAN,ODA,3-5 Days,1
312202,RAJASTHAN,ODA,3-5 Days,1
312203,RAJASTHAN,ODA,3-5 Days,1
312204,RAJASTHAN,ODA,3-5 Days,1
312205,RAJASTHAN,ODA,3-5 Days,1
312206,RAJASTHAN,ODA,3-5 Days,1
312207,RAJASTHAN,ODA,3-5 Days,1
312401,RAJASTHAN,ODA,3-5 Days,1
312402,RAJASTHAN,ODA,3-5 Days,1
312403,RAJASTHAN,ODA,3-5 Days,1
312404,RAJASTHAN,ODA,3-5 Days,1
312601,RAJASTHAN,ODA,3-5 Days,1
312602,RAJASTHAN,ODA,3-5 Days,1
312603,RAJASTHAN,ODA,3-5 Days,1
312604,RAJASTHAN,ODA,3-5 Days,1
312605,RAJASTHAN,ODA,3-5 Days,1
312606,RAJASTHAN,ODA,3-5 Days,1
312612,RAJASTHAN,ODA,3-5 Days,1
312613,RAJASTHAN,ODA,3-5 Days,1
312614,RAJASTHAN,ODA,3-5 Days,1
312615,RAJASTHAN,ODA,3-5 Days,1
312616,RAJASTHAN,ODA,3-5 Days,1
312617,RAJASTHAN,ODA,3-5 Days,1
312619,RAJASTHAN,ODA,3-5 Days,1
312620,RAJASTHAN,ODA,3-5 Days,1
312622,RAJASTHAN,ODA,3-5 Days,1
312901,RAJASTHAN,ODA,3-5 Days,1
313001,RAJASTHAN,NORMAL,3-4 Days,1
313002,RAJASTHAN,NORMAL,3-4 Days,1
313003,RAJASTHAN,NORMAL,3-4 Days,1
313004,RAJASTHAN,NORMAL,3-4 Days,1
313011,RAJASTHAN,ODA,3-5 Days,1
313015,RAJASTHAN,ODA,3-5 Days,1
313022,RAJASTHAN,ODA,3-5 Days,1
313024,RAJASTHAN,ODA,3-5 Days,1
313026,RAJASTHAN,ODA,3-5 Days,1
313027,RAJASTHAN,ODA,3-5 Days,1
313029,RAJASTHAN,ODA,3-5 Days,1
313031,RAJASTHAN,ODA,3-5 Days,1
313038,RAJASTHAN,ODA,3-5 Days,1
313201,RAJASTHAN,ODA,3-5 Days,1
313202,RAJASTHAN,ODA,3-5 Days,1
313203,RAJASTHAN,ODA,3-5 Days,1
313204,RAJASTHAN,ODA,3-5 Days,1
313205,RAJASTHAN,ODA,3-5 Days,1
313206,RAJASTHAN,ODA,3-5 Days,1
313207,RAJASTHAN,ODA,3-5 Days,1
313211,RAJASTHAN,ODA,3-5 Days,1
313301,RAJASTHAN,ODA,3-5 Days,1
313321,RAJASTHAN,ODA,3-5 Days,1
313322,RAJASTHAN,ODA,3-5 Days,1
313323,RAJASTHAN,ODA,3-5 Days,1
313324,RAJASTHAN,ODA,3-5 Days,1
313325,RAJASTHAN,ODA,3-5 Days,1
313326,RAJASTHAN,ODA,3-5 Days,1
313327,RAJASTHAN,ODA,3-5 Days,1
313328,RAJASTHAN,ODA,3-5 Days,1
313329,RAJASTHAN,ODA,3-5 Days,1
313330,RAJASTHAN,ODA,3-5 Days,1
313331,RAJASTHAN,ODA,3-5 Days,1
313332,RAJASTHAN,ODA,3-5 Days,1
313333,RAJASTHAN,ODA,3-5 Days,1
313334,RAJASTHAN,ODA,3-5 Days,1
313341,RAJASTHAN,ODA,3-5 Days,1
313342,RAJASTHAN,ODA,3-5 Days,1
313601,RAJASTHAN,ODA,3-5 Days,1
313602,RAJASTHAN,ODA,3-5 Days,1
313603,RAJASTHAN,ODA,3-5 Days,1
313604,RAJASTHAN,ODA,3-5 Days,1
313605,RAJASTHAN,ODA,3-5 Days,1
313607,RAJASTHAN,ODA,3-5 Days,1
313611,RAJASTHAN,ODA,3-5 Days,1
313701,RAJASTHAN,ODA,3-5 Days,1
313702,RAJASTHAN,ODA,3-5 Days,1
313703,RAJASTHAN,ODA,3-5 Days,1
313704,RAJASTHAN,ODA,3-5 Days,1
313705,RAJASTHAN,ODA,3-5 Days,1
313706,RAJASTHAN,ODA,3-5 Days,1
313708,RAJASTHAN,ODA,3-5 Days,1
313801,RAJASTHAN,ODA,3-5 Days,1
313802,RAJASTHAN,ODA,3-5 Days,1
313803,RAJASTHAN,ODA,3-5 Days,1
313804,RAJASTHAN,ODA,3-5 Days,1
313901,RAJASTHAN,ODA,3-5 Days,1
313902,RAJASTHAN,ODA,3-5 Days,1
313903,RAJASTHAN,ODA,3-5 Days,1
313904,RAJASTHAN,ODA,3-5 Days,1
313905,RAJASTHAN,ODA,3-5 Days,1
313906,RAJASTHAN,ODA,3-5 Days,1
314001,RAJASTHAN,ODA,3-5 Days,1
314011,RAJASTHAN,ODA,3-5 Days,1
314021,RAJASTHAN,ODA,3-5 Days,1
314022,RAJASTHAN,ODA,3-5 Days,1
314023,RAJASTHAN,ODA,3-5 Days,1
314024,RAJASTHAN,ODA,3-5 Days,1
314025,RAJASTHAN,ODA,3-5 Days,1
314026,RAJASTHAN,ODA,3-5 Days,1
314027,RAJASTHAN,ODA,3-5 Days,1
314028,RAJASTHAN,ODA,3-5 Days,1
314029,RAJASTHAN,ODA,3-5 Days,1
314030,RAJASTHAN,ODA,3-5 Days,1
314031,RAJASTHAN,ODA,3-5 Days,1
314032,RAJASTHAN,ODA,3-5 Days,1
314034,RAJASTHAN,ODA,3-5 Days,1
314035,RAJASTHAN,ODA,3-5 Days,1
314036,RAJASTHAN,ODA,3-5 Days,1
314037,RAJASTHAN,ODA,3-5 Days,1
314038,RAJASTHAN,ODA,3-5 Days,1
314401,RAJASTHAN,ODA,3-5 Days,1
314402,RAJASTHAN,ODA,3-5 Days,1
314403,RAJASTHAN,ODA,3-5 Days,1
314404,RAJASTHAN,ODA,3-5 Days,1
314406,RAJASTHAN,ODA,3-5 Days,1
314801,RAJASTHAN,ODA,3-5 Days,1
314804,RAJASTHAN,ODA,3-5 Days,1
321001,RAJASTHAN,NORMAL,3-4 Days,1
321021,RAJASTHAN,NORMAL,3-4 Days,1
321022,RAJASTHAN,ODA,3-5 Days,1
321023,RAJASTHAN,NORMAL,3-4 Days,1
321024,RAJASTHAN,ODA,3-5 Days,1
321025,RAJASTHAN,NORMAL,3-4 Days,1
321026,RAJASTHAN,NORMAL,3-4 Days,1
321028,RAJASTHAN,ODA,3-5 Days,1
321201,RAJASTHAN,ODA,3-5 Days,1
321202,RAJASTHAN,ODA,3-5 Days,1
321203,RAJASTHAN,ODA,3-5 Days,1
321204,RAJASTHAN,ODA,3-5 Days,1
321205,RAJASTHAN,ODA,3-5 Days,1
321301,RAJASTHAN,ODA,3-5 Days,1
321302,RAJASTHAN,ODA,3-5 Days,1
321303,RAJASTHAN,NORMAL,3-4 Days,1
321401,RAJASTHAN,ODA,3-5 Days,1
321402,RAJASTHAN,ODA,3-5 Days,1
321403,RAJASTHAN,ODA,3-5 Days,1
321404,RAJASTHAN,ODA,3-5 Days,1
321405,RAJASTHAN,ODA,3-5 Days,1
321406,RAJASTHAN,ODA,3-5 Days,1
321407,RAJASTHAN,ODA,3-5 Days,1
321408,RAJASTHAN,ODA,3-5 Days,1
321409,RAJASTHAN,ODA,3-5 Days,1
321410,RAJASTHAN,ODA,3-5 Days,1
321411,RAJASTHAN,ODA,3-5 Days,1
321601,RAJASTHAN,ODA,3-5 Days,1
321602,RAJASTHAN,ODA,3-5 Days,1
321605,JAIPUR,ODA,2-4 Days,1
321607,JAIPUR,ODA,2-4 Days,1
321608,JAIPUR,ODA,2-4 Days,1
321610,RAJASTHAN,ODA,3-5 Days,1
321611,RAJASTHAN,ODA,3-5 Days,1
321612,JAIPUR,ODA,2-4 Days,1
321613,JAIPUR,ODA,2-4 Days,1
321614,RAJASTHAN,ODA,3-5 Days,1
321615,RAJASTHAN,ODA,3-5 Days,1
321633,JAIPUR,ODA,2-4 Days,1
321642,RAJASTHAN,ODA,3-5 Days,1
322001,JAIPUR,ODA,3-5 Days,1
322002,JAIPUR,ODA,2-4 Days,1
322003,JAIPUR,ODA,2-4 Days,1
322004,JAIPUR,ODA,2-4 Days,1
322005,JAIPUR,ODA,2-4 Days,1
322006,JAIPUR,ODA,2-4 Days,1
322007,JAIPUR,ODA,2-4 Days,1
322008,JAIPUR,ODA,2-4 Days,1
322009,JAIPUR,ODA,2-4 Days,1
322010,JAIPUR,ODA,2-4 Days,1
322011,JAIPUR,ODA,2-4 Days,1
322012,JAIPUR,ODA,2-4 Days,1
322013,JAIPUR,ODA,2-4 Days,1
322014,JAIPUR,ODA,2-4 Days,1
322015,JAIPUR,ODA,2-4 Days,1
322016,JAIPUR,ODA,2-4 Days,1
322017,JAIPUR,ODA,2-4 Days,1
322018,JAIPUR,ODA,2-4 Days,1
322019,JAIPUR,ODA,2-4 Days,1
322020,JAIPUR,ODA,2-4 Days,1
322021,JAIPUR,ODA,3-5 Days,1
322024,JAIPUR,ODA,3-5 Days,1
322025,JAIPUR,ODA,3-5 Days,1
322026,JAIPUR,ODA,3-5 Days,1
322027,JAIPUR,ODA,3-5 Days,1
322029,JAIPUR,ODA,3-5 Days,1
322030,JAIPUR,ODA,3-5 Days,1
322034,JAIPUR,ODA,3-5 Days,1
322201,JAIPUR,ODA,3-5 Days,1
322202,RAJASTHAN,ODA,3-5 Days,1
322203,RAJASTHAN,ODA,3-5 Days,1
322204,RAJASTHAN,ODA,3-5 Days,1
322205,JAIPUR,ODA,3-5 Days,1
322212,RAJASTHAN,ODA,3-5 Days,1
322213,RAJASTHAN,ODA,3-5 Days,1
322214,JAIPUR,ODA,3-5 Days,1
322216,RAJASTHAN,ODA,3-5 Days,1
322219,RAJASTHAN,ODA,3-5 Days,1
322220,RAJASTHAN,ODA,3-5 Days,1
322234,RAJASTHAN,ODA,3-5 Days,1
322236,RAJASTHAN,ODA,3-5 Days,1
322240,JAIPUR,ODA,2-4 Days,1
322241,RAJASTHAN,ODA,3-5 Days,1
322242,RAJASTHAN,ODA,3-5 Days,1
322243,RAJASTHAN,ODA,3-5 Days,1
322251,RAJASTHAN,ODA,3-5 Days,1
322252,RAJASTHAN,ODA,3-5 Days,1
322254,RAJASTHAN,ODA,3-5 Days,1
322255,RAJASTHAN,ODA,3-5 Days,1
322701,JAIPUR,ODA,3-5 Days,1
322703,JAIPUR,ODA,3-5 Days,1
322704,JAIPUR,ODA,3-5 Days,1
323001,RAJASTHAN,ODA,3-5 Days,1
323021,RAJASTHAN,ODA,3-5 Days,1
323022,RAJASTHAN,ODA,3-5 Days,1
323024,RAJASTHAN,ODA,3-5 Days,1
323025,RAJASTHAN,ODA,3-5 Days,1
323302,RAJASTHAN,ODA,3-5 Days,1
323303,RAJASTHAN,ODA,3-5 Days,1
323304,RAJASTHAN,ODA,3-5 Days,1
323305,RAJASTHAN,ODA,3-5 Days,1
323306,RAJASTHAN,ODA,3-5 Days,1
323613,RAJASTHAN,ODA,3-5 Days,1
323614,RAJASTHAN,ODA,3-5 Days,1
323615,RAJASTHAN,ODA,3-5 Days,1
323801,RAJASTHAN,ODA,3-5 Days,1
323802,RAJASTHAN,ODA,3-5 Days,1
323803,RAJASTHAN,ODA,3-5 Days,1
324001,RAJASTHAN,NORMAL,3-4 Days,1
324002,RAJASTHAN,NORMAL,3-4 Days,1
324003,RAJASTHAN,NORMAL,3-4 Days,1
324004,RAJASTHAN,NORMAL,3-4 Days,1
324005,RAJASTHAN,NORMAL,3-4 Days,1
324006,RAJASTHAN,NORMAL,3-4 Days,1
324007,RAJASTHAN,NORMAL,3-4 Days,1
324008,RAJASTHAN,NORMAL,3-4 Days,1
324009,RAJASTHAN,NORMAL,3-4 Days,1
324010,RAJASTHAN,NORMAL,3-4 Days,1
325001,RAJASTHAN,ODA,3-5 Days,1
325003,RAJASTHAN,ODA,3-5 Days,1
325004,RAJASTHAN,ODA,3-5 Days,1
325009,RAJASTHAN,ODA,3-5 Days,1
325203,RAJASTHAN,ODA,3-5 Days,1
325204,RAJASTHAN,ODA,3-5 Days,1
325205,RAJASTHAN,ODA,3-5 Days,1
325206,RAJASTHAN,ODA,3-5 Days,1
325207,RAJASTHAN,ODA,3-5 Days,1
325208,RAJASTHAN,ODA,3-5 Days,1
325214,RAJASTHAN,ODA,3-5 Days,1
325215,RAJASTHAN,ODA,3-5 Days,1
325216,RAJASTHAN,ODA,3-5 Days,1
325219,RAJASTHAN,ODA,3-5 Days,1
325220,RAJASTHAN,ODA,3-5 Days,1
325222,RAJASTHAN,ODA,3-5 Days,1
325223,RAJASTHAN,ODA,3-5 Days,1
325602,RAJASTHAN,ODA,3-5 Days,1
326001,RAJASTHAN,ODA,3-5 Days,1
326021,RAJASTHAN,ODA,3-5 Days,1
326022,RAJASTHAN,ODA,3-5 Days,1
326023,RAJASTHAN,ODA,3-5 Days,1
326034,RAJASTHAN,ODA,3-5 Days,1
326035,RAJASTHAN,ODA,3-5 Days,1
326036,RAJASTHAN,ODA,3-5 Days,1
326037,RAJASTHAN,ODA,3-5 Days,1
326038,RAJASTHAN,ODA,3-5 Days,1
326039,RAJASTHAN,ODA,3-5 Days,1
326501,RAJASTHAN,ODA,3-5 Days,1
326502,RAJASTHAN,ODA,3-5 Days,1
326513,RAJASTHAN,ODA,3-5 Days,1
326514,RAJASTHAN,ODA,3-5 Days,1
326515,RAJASTHAN,ODA,3-5 Days,1
326516,RAJASTHAN,ODA,3-5 Days,1
326517,RAJASTHAN,ODA,3-5 Days,1
326518,RAJASTHAN,ODA,3-5 Days,1
326519,RAJASTHAN,ODA,3-5 Days,1
