Pincode,AreaName,Sarvice Type,Transit Time,Rate group
181111,JAMMU AND KASHMIR,ODA,4-6 Days,1
181121,JAMMU AND KASHMIR,ODA,4-6 Days,1
181122,JAMMU AND KASHMIR,ODA,4-6 Days,1
181123,JAMMU AND KASHMIR,ODA,4-6 Days,1
181124,JAMMU AND KASHMIR,ODA,4-6 Days,1
181131,JAMMU AND KASHMIR,ODA,4-6 Days,1
181132,JAMMU AND KASHMIR,ODA,4-6 Days,1
181133,JAMMU AND KASHMIR,NORMAL,4-6 Days,1
181134,JAMMU AND KASHMIR,ODA,4-6 Days,1
181141,JAMMU AND KASHMIR,ODA,4-6 Days,1
181143,JAMMU AND KASHMIR,ODA,4-6 Days,1
181145,JAMMU AND KASHMIR,ODA,4-6 Days,1
181151,JAMMU AND KASHMIR,ODA,4-6 Days,1
181152,JAMMU AND KASHMIR,ODA,4-6 Days,1
181201,JAMMU AND KASHMIR,ODA,4-6 Days,1
181202,JAMMU AND KASHMIR,ODA,4-6 Days,1
181203,JAMMU AND KASHMIR,ODA,4-6 Days,1
181204,JAMMU AND KASHMIR,ODA,4-6 Days,1
181205,JAMMU AND KASHMIR,ODA,4-6 Days,1
181206,JAMMU AND KASHMIR,ODA,4-6 Days,1
181207,JAMMU AND KASHMIR,ODA,4-6 Days,1
181221,JAMMU AND KASHMIR,NORMAL,4-6 Days,1
181224,JAMMU AND KASHMIR,ODA,4-6 Days,1
182101,JAMMU AND KASHMIR,ODA,4-6 Days,1
182104,JAMMU AND KASHMIR,ODA,4-6 Days,1
182121,JAMMU AND KASHMIR,ODA,4-6 Days,1
182122,JAMMU AND KASHMIR,ODA,4-6 Days,1
182124,JAMMU AND KASHMIR,ODA,4-6 Days,1
182125,JAMMU AND KASHMIR,ODA,4-6 Days,1
182126,JAMMU AND KASHMIR,ODA,4-6 Days,1
182128,JAMMU AND KASHMIR,ODA,4-6 Days,1
182141,JAMMU AND KASHMIR,ODA,4-6 Days,1
182142,JAMMU AND KASHMIR,ODA,4-6 Days,1
182161,JAMMU AND KASHMIR,ODA,4-6 Days,1
182203,JAMMU AND KASHMIR,ODA,4-6 Days,1
182301,JAMMU AND KASHMIR,ODA,4-6 Days,1
182311,JAMMU AND KASHMIR,ODA,4-6 Days,1
182312,JAMMU AND KASHMIR,ODA,4-6 Days,1
182313,JAMMU AND KASHMIR,ODA,4-6 Days,1
182315,JAMMU AND KASHMIR,ODA,4-6 Days,1
182320,JAMMU AND KASHMIR,ODA,4-6 Days,1
184101,JAMMU AND KASHMIR,ODA,4-6 Days,1
184102,JAMMU AND KASHMIR,ODA,4-6 Days,1
184104,JAMMU AND KASHMIR,ODA,4-6 Days,1
184120,JAMMU AND KASHMIR,ODA,4-6 Days,1
184121,JAMMU AND KASHMIR,ODA,4-6 Days,1
184141,JAMMU AND KASHMIR,ODA,4-6 Days,1
184142,JAMMU AND KASHMIR,ODA,4-6 Days,1
184143,JAMMU AND KASHMIR,ODA,4-6 Days,1
184144,JAMMU AND KASHMIR,ODA,4-6 Days,1
184145,JAMMU AND KASHMIR,ODA,4-6 Days,1
184148,JAMMU AND KASHMIR,ODA,4-6 Days,1
184151,JAMMU AND KASHMIR,ODA,4-6 Days,1
184152,JAMMU AND KASHMIR,ODA,4-6 Days,1
184201,JAMMU AND KASHMIR,ODA,4-6 Days,1
184202,JAMMU AND KASHMIR,ODA,4-6 Days,1
184203,JAMMU AND KASHMIR,ODA,4-6 Days,1
184204,JAMMU AND KASHMIR,ODA,4-6 Days,1
184205,JAMMU AND KASHMIR,ODA,4-6 Days,1
184206,JAMMU AND KASHMIR,ODA,4-6 Days,1
185203,JAMMU AND KASHMIR,ODA,4-6 Days,1
190001,SRINAGAR,NORMAL,4-6 Days,1
190002,SRINAGAR,NORMAL,4-6 Days,1
190003,SRINAGAR,NORMAL,4-6 Days,1
190004,SRINAGAR,NORMAL,4-6 Days,1
190005,SRINAGAR,ODA,4-6 Days,1
190006,SRINAGAR,ODA,4-6 Days,1
190007,SRINAGAR,ODA,4-6 Days,1
190008,SRINAGAR,NORMAL,4-6 Days,1
190009,SRINAGAR,NORMAL,4-6 Days,1
190010,SRINAGAR,NORMAL,4-6 Days,1
190011,SRINAGAR,NORMAL,4-6 Days,1
190012,SRINAGAR,ODA,4-6 Days,1
190014,SRINAGAR,ODA,4-6 Days,1
190015,SRINAGAR,ODA,4-6 Days,1
190017,SRINAGAR,NORMAL,4-6 Days,1
190018,SRINAGAR,NORMAL,4-6 Days,1
190020,SRINAGAR,ODA,4-6 Days,1
191101,SRINAGAR,ODA,4-6 Days,1
191102,SRINAGAR,ODA,4-6 Days,1
191103,SRINAGAR,ODA,4-6 Days,1
191104,SRINAGAR,ODA,4-6 Days,1
191111,SRINAGAR,ODA,4-6 Days,1
191112,SRINAGAR,ODA,4-6 Days,1
191113,SRINAGAR,ODA,4-6 Days,1
191121,SRINAGAR,ODA,4-6 Days,1
191123,SRINAGAR,ODA,4-6 Days,1
191131,SRINAGAR,ODA,4-6 Days,1
191201,SRINAGAR,ODA,4-6 Days,1
191202,SRINAGAR,ODA,4-6 Days,1
191203,SRINAGAR,ODA,4-6 Days,1
191515,SRINAGAR,ODA,4-6 Days,1
192101,SRINAGAR,ODA,4-6 Days,1
192102,SRINAGAR,ODA,4-6 Days,1
192121,SRINAGAR,ODA,4-6 Days,1
192122,SRINAGAR,ODA,4-6 Days,1
192123,SRINAGAR,ODA,4-6 Days,1
192124,SRINAGAR,ODA,4-6 Days,1
192125,SRINAGAR,ODA,4-6 Days,1
192126,SRINAGAR,ODA,4-6 Days,1
192128,SRINAGAR,ODA,4-6 Days,1
192129,SRINAGAR,ODA,4-6 Days,1
192201,SRINAGAR,ODA,4-6 Days,1
192202,SRINAGAR,ODA,4-6 Days,1
192203,SRINAGAR,ODA,4-6 Days,1
192204,SRINAGAR,ODA,4-6 Days,1
192210,SRINAGAR,ODA,4-6 Days,1
192211,SRINAGAR,ODA,4-6 Days,1
192212,SRINAGAR,ODA,4-6 Days,1
192221,SRINAGAR,ODA,4-6 Days,1
192230,SRINAGAR,ODA,4-6 Days,1
192231,SRINAGAR,ODA,4-6 Days,1
192232,SRINAGAR,ODA,4-6 Days,1
192233,SRINAGAR,ODA,4-6 Days,1
192301,SRINAGAR,ODA,4-6 Days,1
192303,SRINAGAR,ODA,4-6 Days,1
192304,SRINAGAR,ODA,4-6 Days,1
192305,SRINAGAR,ODA,4-6 Days,1
192306,SRINAGAR,ODA,4-6 Days,1
192401,SRINAGAR,ODA,4-6 Days,1
193101,SRINAGAR,ODA,4-6 Days,1
193102,SRINAGAR,ODA,4-6 Days,1
193103,SRINAGAR,ODA,4-6 Days,1
193109,SRINAGAR,ODA,4-6 Days,1
193121,SRINAGAR,ODA,4-6 Days,1
193122,SRINAGAR,ODA,4-6 Days,1
193123,SRINAGAR,ODA,4-6 Days,1
193124,SRINAGAR,ODA,4-6 Days,1
193198,SRINAGAR,ODA,4-6 Days,1
193201,SRINAGAR,ODA,4-6 Days,1
193202,SRINAGAR,ODA,4-6 Days,1
193221,SRINAGAR,ODA,4-6 Days,1
193222,SRINAGAR,ODA,4-6 Days,1
193223,SRINAGAR,ODA,4-6 Days,1
193224,SRINAGAR,ODA,4-6 Days,1
193225,SRINAGAR,ODA,4-6 Days,1
193301,SRINAGAR,ODA,4-6 Days,1
193302,SRINAGAR,ODA,4-6 Days,1
193303,SRINAGAR,ODA,4-6 Days,1
193402,SRINAGAR,ODA,4-6 Days,1
193403,SRINAGAR,ODA,4-6 Days,1
193404,SRINAGAR,ODA,4-6 Days,1
193411,SRINAGAR,ODA,4-6 Days,1
193501,SRINAGAR,ODA,4-6 Days,1
193502,SRINAGAR,ODA,4-6 Days,1
193503,SRINAGAR,ODA,4-6 Days,1
193504,SRINAGAR,ODA,4-6 Days,1
193508,SRINAGAR,ODA,4-6 Days,1
194301,SRINAGAR,ODA,4-6 Days,1
194401,SRINAGAR,ODA,4-6 Days,1
201001,GHAZIABAD,NORMAL,1-2 days,1
201002,GHAZIABAD,NORMAL,1-2 days,1
201003,GHAZIABAD,NORMAL,1-2 days,1
201004,GHAZIABAD,NORMAL,1-2 days,1
201005,SAHIBABAD,NORMAL,1-2 days,1
201006,SAHIBABAD,NORMAL,1-2 days,1
201007,SAHIBABAD,NORMAL,1-2 days,1
201008,GHAZIABAD,NORMAL,1-2 days,1
201009,GHAZIABAD,NORMAL,1-2 days,1
201010,SAHIBABAD,NORMAL,1-2 days,1
201011,SAHIBABAD,NORMAL,1-2 days,1
201012,SAHIBABAD,NORMAL,1-2 days,1
201013,GHAZIABAD,NORMAL,1-2 days,1
201014,SAHIBABAD,NORMAL,1-2 days,1
201015,GHAZIABAD,NORMAL,1-2 days,1
201101,SAHIBABAD,NORMAL,1-2 days,1
201102,SAHIBABAD,NORMAL,1-2 days,1
201201,GHAZIABAD,ODA,2-3 Days,1
201204,GHAZIABAD,NORMAL,1-2 days,1
201206,GHAZIABAD,NORMAL,1-2 days,1
201300,NOIDA,NORMAL,1-2 days,1
201301,NOIDA,NORMAL,1-2 days,1
201302,NOIDA,NORMAL,1-2 days,1
201303,NOIDA,NORMAL,1-2 days,1
201304,NOIDA,NORMAL,1-2 days,1
201305,NOIDA,NORMAL,1-2 days,1
201306,NOIDA,NORMAL,1-2 days,1
201307,NOIDA,NORMAL,1-2 days,1
201308,NOIDA,NORMAL,1-2 days,1
201309,NOIDA,NORMAL,1-2 days,1
201310,NOIDA,NORMAL,1-2 days,1
202001,UTTAR PRADESH,NORMAL,2-3 days,1
202002,UTTAR PRADESH,NORMAL,2-3 days,1
202121,UTTAR PRADESH,ODA,2-3 days,1
202122,UTTAR PRADESH,ODA,2-3 days,1
202123,UTTAR PRADESH,ODA,2-3 days,1
202124,UTTAR PRADESH,ODA,2-3 days,1
202126,UTTAR PRADESH,ODA,2-3 days,1
202127,UTTAR PRADESH,ODA,2-3 days,1
202128,UTTAR PRADESH,ODA,2-3 days,1
202129,UTTAR PRADESH,ODA,2-3 days,1
202130,UTTAR PRADESH,ODA,2-3 days,1
202132,UTTAR PRADESH,ODA,2-3 days,1
202133,UTTAR PRADESH,ODA,2-3 days,1
202134,UTTAR PRADESH,ODA,2-3 days,1
202135,UTTAR PRADESH,ODA,2-3 days,1
202136,UTTAR PRADESH,ODA,2-3 days,1
202137,UTTAR PRADESH,ODA,2-3 days,1
202138,UTTAR PRADESH,ODA,2-3 days,1
202139,UTTAR PRADESH,ODA,2-3 days,1
202140,UTTAR PRADESH,NORMAL,2-3 days,1
202141,UTTAR PRADESH,ODA,2-3 days,1
202142,UTTAR PRADESH,ODA,2-3 days,1
202143,UTTAR PRADESH,ODA,2-3 days,1
202145,UTTAR PRADESH,ODA,2-3 days,1
202150,UTTAR PRADESH,ODA,2-3 days,1
202155,UTTAR PRADESH,ODA,2-3 days,1
202165,UTTAR PRADESH,ODA,2-3 days,1
202280,UTTAR PRADESH,ODA,2-3 days,1
202281,UTTAR PRADESH,ODA,2-3 days,1
202282,UTTAR PRADESH,ODA,2-3 days,1
202305,GHAZIABAD,ODA,2-3 Days,1
202389,UTTAR PRADESH,ODA,2-3 days,1
202390,UTTAR PRADESH,ODA,3-4 Days,1
202391,UTTAR PRADESH,ODA,2-3 days,1
202392,UTTAR PRADESH,ODA,2-3 days,1
202393,UTTAR PRADESH,ODA,2-3 days,1
202394,GHAZIABAD,ODA,2-3 Days,1
202395,GHAZIABAD,ODA,2-3 Days,1
202396,GHAZIABAD,ODA,2-3 Days,1
202397,UTTAR PRADESH,ODA,2-3 days,1
202398,UTTAR PRADESH,ODA,2-3 days,1
202410,UTTAR PRADESH,ODA,2-3 Days,1
202411,UTTAR PRADESH,ODA,2-3 Days,1
202412,UTTAR PRADESH,ODA,2-3 Days,1
202413,UTTAR PRADESH,NORMAL,2-3 Days,1
202414,UTTAR PRADESH,ODA,2-3 Days,1
202415,UTTAR PRADESH,ODA,2-3 Days,1
202416,UTTAR PRADESH,ODA,2-3 Days,1
202421,UTTAR PRADESH,ODA,2-4 Days,1
202520,UTTAR PRADESH,ODA,2-4 Days,1
202521,UTTAR PRADESH,ODA,2-4 Days,1
202522,UTTAR PRADESH,ODA,2-4 Days,1
202523,UTTAR PRADESH,ODA,2-4 Days,1
202524,UTTAR PRADESH,ODA,2-4 Days,1
202525,UTTAR PRADESH,ODA,2-4 Days,1
202526,UTTAR PRADESH,ODA,2-4 Days,1
202527,UTTAR PRADESH,ODA,2-4 Days,1
203001,GHAZIABAD,ODA,2-3 Days,1
203129,UTTAR PRADESH,ODA,2-3 days,1
203131,GHAZIABAD,ODA,2-3 Days,1
203132,UTTAR PRADESH,ODA,2-3 days,1
203135,GHAZIABAD,ODA,2-3 Days,1
203141,GHAZIABAD,ODA,2-3 Days,1
203150,GHAZIABAD,ODA,2-3 Days,1
203155,GHAZIABAD,ODA,2-3 Days,1
203201,GHAZIABAD,ODA,2-3 Days,1
203202,GHAZIABAD,ODA,2-3 Days,1
203203,GHAZIABAD,ODA,2-3 Days,1
203205,GHAZIABAD,ODA,2-3 Days,1
203207,GHAZIABAD,NORMAL,1-2 days,1
203208,GHAZIABAD,ODA,2-3 Days,1
204101,UTTAR PRADESH,NORMAL,2-3 Days,1
204102,UTTAR PRADESH,NORMAL,2-3 Days,1
204211,UTTAR PRADESH,ODA,3-4 Days,1
204212,UTTAR PRADESH,ODA,2-3 days,1
204213,UTTAR PRADESH,ODA,3-4 Days,1
204214,UTTAR PRADESH,ODA,2-3 days,1
204215,UTTAR PRADESH,ODA,3-4 Days,1
204216,UTTAR PRADESH,ODA,3-4 Days,1
205001,UTTAR PRADESH,ODA,2-4 Days,1
205119,UTTAR PRADESH,ODA,2-4 Days,1
205121,UTTAR PRADESH,ODA,2-4 Days,1
205126,UTTAR PRADESH,ODA,2-4 Days,1
205130,UTTAR PRADESH,ODA,2-4 Days,1
205135,UTTAR PRADESH,ODA,2-4 Days,1
205136,UTTAR PRADESH,ODA,2-4 Days,1
205137,UTTAR PRADESH,ODA,2-4 Days,1
205138,UTTAR PRADESH,ODA,2-4 Days,1
205139,UTTAR PRADESH,ODA,2-4 Days,1
205140,UTTAR PRADESH,ODA,2-4 Days,1
205141,UTTAR PRADESH,ODA,2-4 Days,1
205142,UTTAR PRADESH,ODA,2-4 Days,1
205145,UTTAR PRADESH,ODA,2-4 Days,1
205147,UTTAR PRADESH,ODA,2-4 Days,1
205151,UTTAR PRADESH,ODA,2-4 Days,1
205261,UTTAR PRADESH,ODA,2-4 Days,1
205262,UTTAR PRADESH,ODA,2-4 Days,1
205263,UTTAR PRADESH,ODA,2-4 Days,1
205264,UTTAR PRADESH,ODA,2-4 Days,1
205265,UTTAR PRADESH,ODA,2-4 Days,1
205267,UTTAR PRADESH,ODA,2-4 Days,1
205268,UTTAR PRADESH,ODA,2-4 Days,1
205302,KANPUR,ODA,3-5 Days,1
206001,UTTAR PRADESH,ODA,2-5 Days,1
206002,UTTAR PRADESH,ODA,2-5 Days,1
206003,UTTAR PRADESH,ODA,2-5 Days,1
206120,UTTAR PRADESH,ODA,2-5 Days,1
206121,UTTAR PRADESH,NORMAL,2-3 days,1
206122,UTTAR PRADESH,NORMAL,2-3 days,1
206123,UTTAR PRADESH,ODA,2-5 Days,1
206124,UTTAR PRADESH,ODA,2-5 Days,1
206125,UTTAR PRADESH,ODA,2-5 Days,1
206126,UTTAR PRADESH,ODA,2-5 Days,1
206127,UTTAR PRADESH,ODA,2-5 Days,1
206128,UTTAR PRADESH,ODA,2-5 Days,1
206129,UTTAR PRADESH,NORMAL,2-3 days,1
206130,UTTAR PRADESH,ODA,2-5 Days,1
206131,UTTAR PRADESH,ODA,2-5 Days,1
206241,UTTAR PRADESH,ODA,2-5 Days,1
206242,UTTAR PRADESH,ODA,2-5 Days,1
206243,UTTAR PRADESH,ODA,2-5 Days,1
206244,UTTAR PRADESH,ODA,2-5 Days,1
206245,UTTAR PRADESH,ODA,2-5 Days,1
206246,UTTAR PRADESH,NORMAL,2-3 days,1
206247,UTTAR PRADESH,ODA,2-5 Days,1
206248,UTTAR PRADESH,ODA,2-5 Days,1
206249,UTTAR PRADESH,ODA,2-5 Days,1
206250,UTTAR PRADESH,ODA,2-5 Days,1
206251,UTTAR PRADESH,ODA,2-5 Days,1
206252,UTTAR PRADESH,ODA,2-5 Days,1
206253,UTTAR PRADESH,ODA,2-5 Days,1
206254,KANPUR,ODA,3-5 Days,1
206255,UTTAR PRADESH,ODA,2-5 Days,1
206301,UTTAR PRADESH,ODA,2-4 Days,1
206302,UTTAR PRADESH,ODA,2-4 Days,1
206303,UTTAR PRADESH,ODA,2-4 Days,1
206451,KANPUR,ODA,3-5 Days,1
207001,UTTAR PRADESH,ODA,3-4 Days,1
207121,UTTAR PRADESH,ODA,2-4 Days,1
207122,UTTAR PRADESH,ODA,3-4 Days,1
207123,UTTAR PRADESH,ODA,3-4 Days,1
207124,UTTAR PRADESH,ODA,3-4 Days,1
207125,UTTAR PRADESH,ODA,3-4 Days,1
207241,UTTAR PRADESH,ODA,3-4 Days,1
207242,UTTAR PRADESH,ODA,2-4 Days,1
207243,UTTAR PRADESH,ODA,3-4 Days,1
207244,UTTAR PRADESH,ODA,3-4 Days,1
207245,UTTAR PRADESH,ODA,3-4 Days,1
207246,UTTAR PRADESH,ODA,3-4 Days,1
207247,UTTAR PRADESH,ODA,2-4 Days,1
207248,UTTAR PRADESH,ODA,3-4 Days,1
207249,UTTAR PRADESH,ODA,3-4 Days,1
207301,UTTAR PRADESH,ODA,3-4 Days,1
207302,UTTAR PRADESH,ODA,2-4 Days,1
207401,UTTAR PRADESH,ODA,3-4 Days,1
207402,UTTAR PRADESH,ODA,3-4 Days,1
207403,UTTAR PRADESH,ODA,2-4 Days,1
207501,KANPUR,ODA,3-5 Days,1
207502,KANPUR,ODA,3-5 Days,1
207503,KANPUR,ODA,3-5 Days,1
207504,KANPUR,ODA,3-5 Days,1
208001,KANPUR,NORMAL,3-4 Days,1
208002,KANPUR,NORMAL,3-4 Days,1
208003,KANPUR,NORMAL,3-4 Days,1
208004,KANPUR,NORMAL,3-4 Days,1
208005,KANPUR,NORMAL,3-4 Days,1
208006,KANPUR,NORMAL,3-4 Days,1
208007,KANPUR,NORMAL,3-4 Days,1
208008,KANPUR,NORMAL,3-4 Days,1
208009,KANPUR,NORMAL,3-4 Days,1
208010,KANPUR,NORMAL,3-4 Days,1
208011,KANPUR,NORMAL,3-4 Days,1
208012,KANPUR,NORMAL,3-4 Days,1
208013,KANPUR,NORMAL,3-4 Days,1
208014,KANPUR,NORMAL,3-4 Days,1
208015,KANPUR,NORMAL,3-4 Days,1
208016,KANPUR,NORMAL,3-4 Days,1
208017,KANPUR,NORMAL,3-4 Days,1
208018,KANPUR,NORMAL,3-4 Days,1
208019,KANPUR,NORMAL,3-4 Days,1
208020,KANPUR,NORMAL,3-4 Days,1
208021,KANPUR,NORMAL,3-4 Days,1
208022,KANPUR,NORMAL,3-4 Days,1
208023,KANPUR,NORMAL,3-4 Days,1
208024,KANPUR,NORMAL,3-4 Days,1
208025,KANPUR,NORMAL,3-4 Days,1
208026,KANPUR,NORMAL,3-4 Days,1
208027,KANPUR,NORMAL,3-4 Days,1
208039,KANPUR,NORMAL,3-4 Days,1
209101,KANPUR,ODA,3-5 Days,1
209111,KANPUR,ODA,3-5 Days,1
209112,KANPUR,ODA,3-5 Days,1
209115,UTTAR PRADESH,ODA,2-5 Days,1
209121,KANPUR,ODA,3-5 Days,1
209125,UTTAR PRADESH,ODA,2-5 Days,1
209201,KANPUR,ODA,3-5 Days,1
209202,KANPUR,ODA,3-5 Days,1
209203,LUCKNOW,ODA,3-5 Days,1
209204,KANPUR,ODA,3-5 Days,1
209205,KANPUR,ODA,3-5 Days,1
209206,KANPUR,ODA,3-5 Days,1
209208,KANPUR,ODA,3-5 Days,1
209209,KANPUR,ODA,3-5 Days,1
209210,KANPUR,ODA,3-5 Days,1
209217,KANPUR,ODA,3-5 Days,1
209293,KANPUR,ODA,3-5 Days,1
209301,KANPUR,ODA,3-5 Days,1
209303,KANPUR,ODA,3-5 Days,1
209304,KANPUR,ODA,3-5 Days,1
209305,KANPUR,ODA,3-5 Days,1
209306,KANPUR,ODA,3-5 Days,1
209307,KANPUR,ODA,3-5 Days,1
209310,UTTAR PRADESH,ODA,2-5 Days,1
209401,KANPUR,ODA,3-5 Days,1
209402,KANPUR,ODA,3-5 Days,1
209601,KANPUR,ODA,3-5 Days,1
209602,KANPUR,ODA,3-5 Days,1
209621,UTTAR PRADESH,ODA,2-3 days,1
209622,KANPUR,ODA,3-5 Days,1
209625,KANPUR,ODA,3-5 Days,1
209721,KANPUR,ODA,3-5 Days,1
209722,KANPUR,ODA,3-5 Days,1
209723,KANPUR,ODA,3-5 Days,1
209724,KANPUR,ODA,3-5 Days,1
209725,KANPUR,ODA,3-5 Days,1
209726,KANPUR,ODA,3-5 Days,1
209727,KANPUR,ODA,3-5 Days,1
209728,KANPUR,ODA,3-5 Days,1
209729,KANPUR,ODA,3-5 Days,1
209731,KANPUR,ODA,3-5 Days,1
209732,KANPUR,ODA,3-5 Days,1
209733,KANPUR,ODA,3-5 Days,1
209734,KANPUR,ODA,3-5 Days,1
209736,KANPUR,ODA,3-5 Days,1
209738,KANPUR,ODA,3-5 Days,1
209739,KANPUR,ODA,3-5 Days,1
209743,KANPUR,ODA,3-5 Days,1
209801,UTTAR PRADESH,NORMAL,3-4 Days,1
209821,UTTAR PRADESH,ODA,3-4 Days,1
209825,UTTAR PRADESH,ODA,3-4 Days,1
209827,UTTAR PRADESH,ODA,3-4 Days,1
209831,UTTAR PRADESH,ODA,3-4 Days,1
209841,UTTAR PRADESH,ODA,3-4 Days,1
209851,KANPUR,ODA,3-5 Days,1
209859,UTTAR PRADESH,ODA,3-4 Days,1
209861,UTTAR PRADESH,ODA,3-4 Days,1
209862,UTTAR PRADESH,NORMAL,3-4 Days,1
209863,UTTAR PRADESH,ODA,3-4 Days,1
209864,UTTAR PRADESH,ODA,3-4 Days,1
209865,UTTAR PRADESH,ODA,3-4 Days,1
209866,UTTAR PRADESH,ODA,3-4 Days,1
209867,UTTAR PRADESH,ODA,3-4 Days,1
209868,UTTAR PRADESH,ODA,3-4 Days,1
209869,UTTAR PRADESH,ODA,3-4 Days,1
209870,UTTAR PRADESH,ODA,3-4 Days,1
209871,UTTAR PRADESH,ODA,3-4 Days,1
209881,UTTAR PRADESH,ODA,3-4 Days,1
210001,UTTAR PRADESH,ODA,3-5 Days,1
210120,UTTAR PRADESH,ODA,3-5 Days,1
210121,UTTAR PRADESH,ODA,3-5 Days,1
210123,UTTAR PRADESH,ODA,3-5 Days,1
210125,UTTAR PRADESH,ODA,3-5 Days,1
210126,KANPUR,ODA,3-5 Days,1
210128,UTTAR PRADESH,ODA,3-5 Days,1
210129,UTTAR PRADESH,ODA,3-5 Days,1
210201,UTTAR PRADESH,ODA,3-5 Days,1
210202,UTTAR PRADESH,ODA,3-5 Days,1
210203,UTTAR PRADESH,ODA,3-5 Days,1
210204,UTTAR PRADESH,ODA,3-5 Days,1
210205,UTTAR PRADESH,ODA,3-5 Days,1
210206,KANPUR,ODA,3-5 Days,1
210208,UTTAR PRADESH,ODA,3-5 Days,1
210209,UTTAR PRADESH,ODA,3-5 Days,1
210301,KANPUR,ODA,3-5 Days,1
210341,UTTAR PRADESH,ODA,3-5 Days,1
210421,UTTAR PRADESH,ODA,3-5 Days,1
210422,KANPUR,ODA,3-5 Days,1
210423,UTTAR PRADESH,ODA,3-5 Days,1
210424,UTTAR PRADESH,ODA,3-5 Days,1
210425,UTTAR PRADESH,ODA,3-5 Days,1
210426,UTTAR PRADESH,ODA,3-5 Days,1
210427,UTTAR PRADESH,ODA,3-5 Days,1
210428,KANPUR,ODA,3-5 Days,1
210429,UTTAR PRADESH,ODA,3-5 Days,1
210431,KANPUR,ODA,3-5 Days,1
210432,KANPUR,ODA,3-5 Days,1
210433,UTTAR PRADESH,ODA,3-5 Days,1
210501,KANPUR,ODA,3-5 Days,1
210502,KANPUR,ODA,3-5 Days,1
210504,UTTAR PRADESH,ODA,3-5 Days,1
