Pincode,AreaName,Sarvice Type,Transit Time,Rate group
723129,WEST BENGAL,ODA,5-8 Days,1
723130,WEST BENGAL,ODA,5-8 Days,1
723131,WEST BENGAL,ODA,5-8 Days,1
723132,WEST BENGAL,ODA,5-8 Days,1
723133,WEST BENGAL,ODA,5-8 Days,1
723143,WEST BENGAL,ODA,5-8 Days,1
723144,WEST BENGAL,ODA,5-8 Days,1
723145,WEST BENGAL,ODA,5-8 Days,1
723146,WEST BENGAL,ODA,5-8 Days,1
723147,WEST BENGAL,ODA,5-8 Days,1
723148,WEST BENGAL,ODA,5-8 Days,1
723149,WEST BENGAL,ODA,5-8 Days,1
723150,WEST BENGAL,ODA,5-8 Days,1
723151,WEST BENGAL,ODA,5-8 Days,1
723152,WEST BENGAL,ODA,5-8 Days,1
723153,WEST BENGAL,ODA,5-8 Days,1
723154,WEST BENGAL,ODA,5-8 Days,1
723155,WEST BENGAL,ODA,5-8 Days,1
723156,WEST BENGAL,ODA,5-8 Days,1
723157,WEST BENGAL,ODA,5-8 Days,1
723158,WEST BENGAL,ODA,5-8 Days,1
723159,WEST BENGAL,ODA,5-8 Days,1
723160,WEST BENGAL,ODA,5-8 Days,1
723161,WEST BENGAL,ODA,5-8 Days,1
723162,WEST BENGAL,ODA,5-8 Days,1
723163,WEST BENGAL,ODA,5-8 Days,1
723164,WEST BENGAL,ODA,5-8 Days,1
723165,WEST BENGAL,ODA,5-8 Days,1
723166,WEST BENGAL,ODA,5-8 Days,1
723167,WEST BENGAL,ODA,5-8 Days,1
723168,WEST BENGAL,ODA,5-8 Days,1
723201,WEST BENGAL,ODA,5-8 Days,1
723202,WEST BENGAL,ODA,5-8 Days,1
723203,WEST BENGAL,ODA,5-8 Days,1
723204,WEST BENGAL,ODA,5-8 Days,1
723205,WEST BENGAL,ODA,5-8 Days,1
723206,WEST BENGAL,ODA,5-8 Days,1
723207,WEST BENGAL,ODA,5-8 Days,1
723208,WEST BENGAL,ODA,5-8 Days,1
723209,WEST BENGAL,ODA,5-8 Days,1
723210,WEST BENGAL,ODA,5-8 Days,1
723211,WEST BENGAL,ODA,5-8 Days,1
723212,WEST BENGAL,ODA,5-8 Days,1
723213,WEST BENGAL,ODA,5-8 Days,1
723214,WEST BENGAL,ODA,5-8 Days,1
723215,WEST BENGAL,ODA,5-8 Days,1
723216,WEST BENGAL,ODA,5-8 Days,1
724132,WEST BENGAL,ODA,5-8 Days,1
731101,WEST BENGAL,ODA,5-8 Days,1
731102,WEST BENGAL,ODA,5-8 Days,1
731103,WEST BENGAL,ODA,5-8 Days,1
731104,WEST BENGAL,ODA,5-8 Days,1
731121,WEST BENGAL,ODA,5-8 Days,1
731122,WEST BENGAL,ODA,5-8 Days,1
731123,WEST BENGAL,ODA,5-8 Days,1
731124,WEST BENGAL,ODA,5-8 Days,1
731125,WEST BENGAL,ODA,5-8 Days,1
731126,WEST BENGAL,ODA,5-8 Days,1
731127,WEST BENGAL,ODA,5-8 Days,1
731128,WEST BENGAL,ODA,5-8 Days,1
731129,WEST BENGAL,ODA,5-8 Days,1
731130,WEST BENGAL,ODA,5-8 Days,1
731131,WEST BENGAL,ODA,5-8 Days,1
731132,WEST BENGAL,ODA,5-8 Days,1
731133,WEST BENGAL,ODA,5-8 Days,1
731134,WEST BENGAL,ODA,5-8 Days,1
731135,WEST BENGAL,ODA,5-8 Days,1
731136,WEST BENGAL,ODA,5-8 Days,1
731137,WEST BENGAL,ODA,5-8 Days,1
731138,WEST BENGAL,ODA,5-8 Days,1
731139,WEST BENGAL,ODA,5-8 Days,1
731140,WEST BENGAL,ODA,5-8 Days,1
731141,WEST BENGAL,ODA,5-8 Days,1
731142,WEST BENGAL,ODA,5-8 Days,1
731143,WEST BENGAL,ODA,5-8 Days,1
731144,WEST BENGAL,ODA,5-8 Days,1
731145,WEST BENGAL,ODA,5-8 Days,1
731146,WEST BENGAL,ODA,5-8 Days,1
731147,WEST BENGAL,ODA,5-8 Days,1
731201,WEST BENGAL,ODA,5-8 Days,1
731202,WEST BENGAL,ODA,5-8 Days,1
731203,WEST BENGAL,ODA,5-8 Days,1
731204,WEST BENGAL,ODA,5-8 Days,1
731205,WEST BENGAL,ODA,5-8 Days,1
731206,WEST BENGAL,ODA,5-8 Days,1
731207,WEST BENGAL,ODA,5-8 Days,1
731208,WEST BENGAL,ODA,5-8 Days,1
731209,WEST BENGAL,ODA,5-8 Days,1
731210,WEST BENGAL,ODA,5-8 Days,1
731211,WEST BENGAL,ODA,5-8 Days,1
731212,WEST BENGAL,ODA,5-8 Days,1
731213,WEST BENGAL,ODA,5-8 Days,1
731214,WEST BENGAL,ODA,5-8 Days,1
731215,WEST BENGAL,ODA,5-8 Days,1
731216,WEST BENGAL,ODA,5-8 Days,1
731217,WEST BENGAL,ODA,5-8 Days,1
731218,WEST BENGAL,ODA,5-8 Days,1
731219,WEST BENGAL,ODA,5-8 Days,1
731220,WEST BENGAL,ODA,5-8 Days,1
731221,WEST BENGAL,ODA,5-8 Days,1
731222,WEST BENGAL,ODA,5-8 Days,1
731223,WEST BENGAL,ODA,5-8 Days,1
731224,WEST BENGAL,ODA,5-8 Days,1
731233,WEST BENGAL,ODA,5-8 Days,1
731234,WEST BENGAL,ODA,5-8 Days,1
731235,WEST BENGAL,ODA,5-8 Days,1
731236,WEST BENGAL,ODA,5-8 Days,1
731237,WEST BENGAL,ODA,5-8 Days,1
731238,WEST BENGAL,ODA,5-8 Days,1
731239,WEST BENGAL,ODA,5-8 Days,1
731240,WEST BENGAL,ODA,5-8 Days,1
731241,WEST BENGAL,ODA,5-8 Days,1
731242,WEST BENGAL,ODA,5-8 Days,1
731243,WEST BENGAL,ODA,5-8 Days,1
731244,WEST BENGAL,ODA,5-8 Days,1
731245,WEST BENGAL,ODA,5-8 Days,1
731246,WEST BENGAL,ODA,5-8 Days,1
731247,WEST BENGAL,ODA,5-8 Days,1
731249,WEST BENGAL,ODA,5-8 Days,1
731250,WEST BENGAL,ODA,5-8 Days,1
731251,WEST BENGAL,ODA,5-8 Days,1
731252,WEST BENGAL,ODA,5-8 Days,1
731253,WEST BENGAL,ODA,5-8 Days,1
731254,WEST BENGAL,ODA,5-8 Days,1
731255,WEST BENGAL,ODA,5-8 Days,1
731301,WEST BENGAL,ODA,5-8 Days,1
731302,WEST BENGAL,ODA,5-8 Days,1
731303,WEST BENGAL,ODA,5-8 Days,1
732101,WEST BENGAL,NORMAL,5-7 days,1
732102,WEST BENGAL,ODA,5-7 days,1
732103,WEST BENGAL,ODA,5-7 days,1
732104,WEST BENGAL,ODA,5-7 days,1
732121,WEST BENGAL,ODA,5-7 days,1
732122,WEST BENGAL,ODA,5-7 days,1
732123,WEST BENGAL,ODA,5-7 days,1
732124,WEST BENGAL,ODA,5-7 days,1
732125,WEST BENGAL,ODA,5-7 days,1
732126,WEST BENGAL,ODA,5-7 days,1
732127,WEST BENGAL,ODA,5-7 days,1
732128,WEST BENGAL,ODA,5-7 days,1
732138,WEST BENGAL,ODA,5-7 days,1
732139,WEST BENGAL,ODA,5-7 days,1
732140,WEST BENGAL,ODA,5-7 days,1
732141,WEST BENGAL,ODA,5-7 days,1
732142,WEST BENGAL,ODA,5-7 days,1
732143,WEST BENGAL,ODA,5-7 days,1
732144,WEST BENGAL,ODA,5-7 days,1
732145,WEST BENGAL,ODA,5-7 days,1
732147,WEST BENGAL,ODA,5-7 days,1
732150,WEST BENGAL,ODA,5-7 days,1
732201,WEST BENGAL,ODA,5-7 days,1
732202,WEST BENGAL,ODA,5-7 days,1
732203,WEST BENGAL,ODA,5-7 days,1
732204,WEST BENGAL,ODA,5-7 days,1
732205,WEST BENGAL,ODA,5-7 days,1
732206,WEST BENGAL,ODA,5-7 days,1
732207,WEST BENGAL,ODA,5-7 days,1
732208,WEST BENGAL,ODA,5-7 days,1
732209,WEST BENGAL,ODA,5-7 days,1
732210,WEST BENGAL,ODA,5-7 days,1
732211,WEST BENGAL,ODA,5-7 days,1
732212,WEST BENGAL,ODA,5-7 days,1
732213,WEST BENGAL,ODA,5-7 days,1
732214,WEST BENGAL,ODA,5-7 days,1
732216,WEST BENGAL,ODA,5-7 days,1
733101,WEST BENGAL,ODA,5-7 days,1
733102,WEST BENGAL,ODA,5-7 days,1
733103,WEST BENGAL,ODA,5-7 days,1
733104,WEST BENGAL,ODA,5-7 days,1
733105,WEST BENGAL,ODA,5-7 days,1
733106,WEST BENGAL,ODA,5-7 days,1
733107,WEST BENGAL,ODA,5-7 days,1
733108,WEST BENGAL,ODA,5-7 days,1
733109,WEST BENGAL,ODA,5-7 days,1
733110,WEST BENGAL,ODA,5-7 days,1
733111,WEST BENGAL,ODA,5-7 days,1
733112,WEST BENGAL,ODA,5-7 days,1
733113,WEST BENGAL,ODA,5-7 days,1
733114,WEST BENGAL,ODA,5-7 days,1
733115,WEST BENGAL,ODA,5-7 days,1
733116,WEST BENGAL,ODA,5-7 days,1
733117,WEST BENGAL,ODA,5-7 days,1
733118,WEST BENGAL,ODA,5-7 days,1
733119,WEST BENGAL,ODA,5-7 days,1
733120,WEST BENGAL,ODA,5-7 days,1
733121,WEST BENGAL,ODA,5-7 days,1
733122,WEST BENGAL,ODA,5-7 days,1
733123,WEST BENGAL,ODA,5-7 days,1
733124,WEST BENGAL,ODA,5-7 days,1
733126,WEST BENGAL,ODA,5-7 days,1
733128,WEST BENGAL,ODA,5-7 days,1
733129,WEST BENGAL,ODA,5-7 days,1
733132,WEST BENGAL,ODA,5-7 days,1
733133,WEST BENGAL,ODA,5-7 days,1
733134,WEST BENGAL,ODA,5-7 days,1
733140,SILIGURI,ODA,5-8 Days,1
733141,SILIGURI,ODA,5-8 Days,1
733142,SILIGURI,ODA,5-8 Days,1
733143,SILIGURI,ODA,5-8 Days,1
733144,SILIGURI,ODA,5-8 Days,1
733145,SILIGURI,ODA,5-8 Days,1
733146,SILIGURI,ODA,5-8 Days,1
733147,SILIGURI,ODA,5-8 Days,1
733156,SILIGURI,ODA,5-8 Days,1
733201,WEST BENGAL,ODA,5-7 days,1
733202,WEST BENGAL,ODA,5-7 days,1
733203,WEST BENGAL,ODA,5-7 days,1
733204,WEST BENGAL,ODA,5-7 days,1
733205,WEST BENGAL,ODA,5-7 days,1
733206,WEST BENGAL,ODA,5-7 days,1
733207,SILIGURI,ODA,5-8 Days,1
733210,SILIGURI,ODA,5-8 Days,1
733213,SILIGURI,ODA,5-8 Days,1
733215,SILIGURI,ODA,5-8 Days,1
733216,SILIGURI,ODA,5-8 Days,1
734001,SILIGURI,NORMAL,5-7 days,1
734002,SILIGURI,NORMAL,5-7 days,1
734003,SILIGURI,NORMAL,5-7 days,1
734004,SILIGURI,NORMAL,5-7 days,1
734005,SILIGURI,NORMAL,5-7 days,1
734006,SILIGURI,NORMAL,5-7 days,1
734007,SILIGURI,NORMAL,5-7 days,1
734008,SILIGURI,ODA,5-8 Days,1
734010,SILIGURI,NORMAL,5-7 days,1
734011,SILIGURI,NORMAL,5-7 days,1
734014,SILIGURI,ODA,5-8 Days,1
734015,SILIGURI,NORMAL,5-7 days,1
734101,SILIGURI,ODA,5-8 Days,1
734102,SILIGURI,ODA,5-8 Days,1
734103,SILIGURI,ODA,5-8 Days,1
734104,SILIGURI,ODA,5-8 Days,1
734105,SILIGURI,ODA,5-8 Days,1
734106,SILIGURI,ODA,5-8 Days,1
734107,SILIGURI,ODA,5-8 Days,1
734108,SILIGURI,ODA,5-8 Days,1
734109,SILIGURI,ODA,5-8 Days,1
734110,SILIGURI,ODA,5-8 Days,1
734111,SILIGURI,ODA,5-8 Days,1
734112,SILIGURI,ODA,5-8 Days,1
734113,SILIGURI,ODA,5-8 Days,1
734114,SILIGURI,ODA,5-8 Days,1
734115,SILIGURI,ODA,5-8 Days,1
734116,SILIGURI,ODA,5-8 Days,1
734117,SILIGURI,ODA,5-8 Days,1
734118,SILIGURI,ODA,5-8 Days,1
734201,SILIGURI,ODA,5-8 Days,1
734203,SILIGURI,ODA,5-8 Days,1
734213,SILIGURI,ODA,5-8 Days,1
734214,SILIGURI,ODA,5-8 Days,1
734215,SILIGURI,ODA,5-8 Days,1
734216,SILIGURI,ODA,5-8 Days,1
734217,SILIGURI,ODA,5-8 Days,1
734218,SILIGURI,ODA,5-8 Days,1
734219,SILIGURI,ODA,5-8 Days,1
734220,SILIGURI,ODA,5-8 Days,1
734221,SILIGURI,ODA,5-8 Days,1
734222,SILIGURI,ODA,5-8 Days,1
734223,SILIGURI,ODA,5-8 Days,1
734224,SILIGURI,ODA,5-8 Days,1
734225,SILIGURI,ODA,5-8 Days,1
734226,SILIGURI,ODA,5-8 Days,1
734301,SILIGURI,ODA,5-8 Days,1
734302,SILIGURI,ODA,5-8 Days,1
734303,SILIGURI,ODA,5-8 Days,1
734304,SILIGURI,ODA,5-8 Days,1
734305,SILIGURI,ODA,5-8 Days,1
734306,SILIGURI,ODA,5-8 Days,1
734307,SILIGURI,ODA,5-8 Days,1
734308,SILIGURI,ODA,5-8 Days,1
734309,SILIGURI,ODA,5-8 Days,1
734310,SILIGURI,ODA,5-8 Days,1
734311,SILIGURI,ODA,5-8 Days,1
734312,SILIGURI,ODA,5-8 Days,1
734313,SILIGURI,ODA,5-8 Days,1
734314,SILIGURI,ODA,5-8 Days,1
734315,SILIGURI,ODA,5-8 Days,1
734316,SILIGURI,ODA,5-8 Days,1
734317,SILIGURI,ODA,5-8 Days,1
734401,SILIGURI,NORMAL,5-7 days,1
734402,SILIGURI,NORMAL,5-7 days,1
734403,SILIGURI,NORMAL,5-7 days,1
734404,SILIGURI,NORMAL,5-7 days,1
734405,SILIGURI,NORMAL,5-7 days,1
734406,SILIGURI,NORMAL,5-7 days,1
734407,SILIGURI,ODA,5-8 Days,1
734421,SILIGURI,ODA,5-8 Days,1
734422,SILIGURI,ODA,5-8 Days,1
734423,SILIGURI,ODA,5-8 Days,1
734424,SILIGURI,ODA,5-8 Days,1
734425,SILIGURI,ODA,5-8 Days,1
734426,SILIGURI,ODA,5-8 Days,1
734427,SILIGURI,ODA,5-8 Days,1
734429,SILIGURI,ODA,5-8 Days,1
734434,SILIGURI,ODA,5-8 Days,1
734502,SILIGURI,ODA,5-8 Days,1
735101,SILIGURI,ODA,5-8 Days,1
735102,SILIGURI,ODA,5-8 Days,1
735121,SILIGURI,ODA,5-8 Days,1
735122,SILIGURI,ODA,5-8 Days,1
735132,SILIGURI,ODA,5-8 Days,1
735133,SILIGURI,ODA,5-8 Days,1
735134,SILIGURI,ODA,5-8 Days,1
735135,SILIGURI,ODA,5-8 Days,1
735136,SILIGURI,ODA,5-8 Days,1
735137,SILIGURI,ODA,5-8 Days,1
735138,SILIGURI,ODA,5-8 Days,1
735139,SILIGURI,ODA,5-8 Days,1
735140,SILIGURI,ODA,5-8 Days,1
735201,SILIGURI,ODA,5-8 Days,1
735202,SILIGURI,ODA,5-8 Days,1
735203,SILIGURI,ODA,5-8 Days,1
735204,SILIGURI,ODA,5-8 Days,1
735205,SILIGURI,ODA,5-8 Days,1
735206,SILIGURI,ODA,5-8 Days,1
735207,SILIGURI,ODA,5-8 Days,1
735208,SILIGURI,ODA,5-8 Days,1
735209,SILIGURI,ODA,5-8 Days,1
735210,SILIGURI,ODA,5-8 Days,1
735211,WEST BENGAL,ODA,5-8 Days,1
735212,SILIGURI,ODA,5-8 Days,1
735213,SILIGURI,ODA,5-8 Days,1
735214,SILIGURI,ODA,5-8 Days,1
735215,SILIGURI,ODA,5-8 Days,1
735216,SILIGURI,ODA,5-8 Days,1
735217,SILIGURI,ODA,5-8 Days,1
735219,SILIGURI,ODA,5-8 Days,1
735220,SILIGURI,ODA,5-8 Days,1
735221,SILIGURI,ODA,5-8 Days,1
735222,SILIGURI,ODA,5-8 Days,1
735223,SILIGURI,ODA,5-8 Days,1
735224,SILIGURI,ODA,5-8 Days,1
735225,SILIGURI,ODA,5-8 Days,1
735226,SILIGURI,ODA,5-8 Days,1
735227,SILIGURI,ODA,5-8 Days,1
735228,SILIGURI,ODA,5-8 Days,1
735229,SILIGURI,ODA,5-8 Days,1
735230,SILIGURI,ODA,5-8 Days,1
735231,SILIGURI,ODA,5-8 Days,1
735232,SILIGURI,ODA,5-8 Days,1
735233,SILIGURI,ODA,5-8 Days,1
735234,SILIGURI,ODA,5-8 Days,1
735235,SILIGURI,ODA,5-8 Days,1
735236,SILIGURI,ODA,5-8 Days,1
735237,SILIGURI,ODA,5-8 Days,1
735238,SILIGURI,ODA,5-8 Days,1
735301,SILIGURI,ODA,5-8 Days,1
735302,SILIGURI,ODA,5-8 Days,1
735303,SILIGURI,ODA,5-8 Days,1
735304,SILIGURI,ODA,5-8 Days,1
735305,SILIGURI,ODA,5-8 Days,1
735306,SILIGURI,ODA,5-8 Days,1
735307,SILIGURI,ODA,5-8 Days,1
735350,WEST BENGAL,ODA,5-8 Days,1
736101,WEST BENGAL,NORMAL,5-7 days,1
736118,WEST BENGAL,NORMAL,5-7 days,1
736121,WEST BENGAL,ODA,5-8 Days,1
736122,WEST BENGAL,ODA,5-8 Days,1
736123,WEST BENGAL,ODA,5-8 Days,1
736124,WEST BENGAL,ODA,5-8 Days,1
736125,WEST BENGAL,ODA,5-8 Days,1
736126,WEST BENGAL,ODA,5-8 Days,1
736127,WEST BENGAL,ODA,5-8 Days,1
736128,WEST BENGAL,ODA,5-8 Days,1
736129,WEST BENGAL,ODA,5-8 Days,1
736130,WEST BENGAL,ODA,5-8 Days,1
736131,WEST BENGAL,ODA,5-8 Days,1
736132,WEST BENGAL,NORMAL,5-7 days,1
736133,WEST BENGAL,NORMAL,5-7 days,1
736134,WEST BENGAL,NORMAL,5-7 days,1
736135,WEST BENGAL,ODA,5-8 Days,1
736145,WEST BENGAL,ODA,5-8 Days,1
736146,WEST BENGAL,ODA,5-8 Days,1
736150,WEST BENGAL,ODA,5-8 Days,1
736156,WEST BENGAL,ODA,5-8 Days,1
736158,WEST BENGAL,ODA,5-8 Days,1
736159,WEST BENGAL,ODA,5-8 Days,1
736160,WEST BENGAL,ODA,5-8 Days,1
736165,WEST BENGAL,ODA,5-8 Days,1
736166,WEST BENGAL,ODA,5-8 Days,1
736167,SILIGURI,ODA,5-8 Days,1
736168,WEST BENGAL,ODA,5-8 Days,1
736170,WEST BENGAL,ODA,5-8 Days,1
736171,WEST BENGAL,ODA,5-8 Days,1
736172,WEST BENGAL,ODA,5-8 Days,1
736178,WEST BENGAL,NORMAL,5-7 days,1
736179,WEST BENGAL,NORMAL,5-7 days,1
736180,WEST BENGAL,NORMAL,5-7 days,1
736182,WEST BENGAL,ODA,5-8 Days,1
736201,WEST BENGAL,ODA,5-8 Days,1
736202,WEST BENGAL,ODA,5-8 Days,1
736203,WEST BENGAL,ODA,5-8 Days,1
736204,WEST BENGAL,ODA,5-8 Days,1
736205,WEST BENGAL,ODA,5-8 Days,1
736206,WEST BENGAL,ODA,5-8 Days,1
736207,WEST BENGAL,ODA,5-8 Days,1
736208,WEST BENGAL,ODA,5-8 Days,1
737101,SIKKIM,ODA,8-10 Days,1
737102,SIKKIM,ODA,8-10 Days,1
737111,SIKKIM,ODA,8-10 Days,1
737112,SIKKIM,ODA,8-10 Days,1
737113,SIKKIM,ODA,8-10 Days,1
737114,SIKKIM,ODA,8-10 Days,1
737115,SILIGURI,ODA,5-8 Days,1
737116,SIKKIM,ODA,8-10 Days,1
737118,SIKKIM,ODA,8-10 Days,1
737120,SIKKIM,ODA,8-10 Days,1
737121,SIKKIM,ODA,8-10 Days,1
737126,SIKKIM,ODA,8-10 Days,1
737132,SIKKIM,ODA,8-10 Days,1
737133,SIKKIM,ODA,8-10 Days,1
737134,SIKKIM,ODA,8-10 Days,1
737135,SIKKIM,ODA,8-10 Days,1
737136,SIKKIM,ODA,8-10 Days,1
737137,SIKKIM,ODA,8-10 Days,1
737138,SIKKIM,ODA,8-10 Days,1
741101,WEST BENGAL,NORMAL,5-7 days,1
741102,WEST BENGAL,ODA,5-8 Days,1
741103,KOLKATA,ODA,4-6 Days,1
741104,KOLKATA,ODA,4-6 Days,1
741121,KOLKATA,ODA,4-6 Days,1
741122,WEST BENGAL,ODA,5-8 Days,1
741123,WEST BENGAL,ODA,5-8 Days,1
741124,KOLKATA,ODA,4-6 Days,1
741125,KOLKATA,ODA,4-6 Days,1
741126,WEST BENGAL,ODA,5-8 Days,1
741127,WEST BENGAL,NORMAL,5-7 days,1
741137,KOLKATA,ODA,4-6 Days,1
741138,KOLKATA,ODA,4-6 Days,1
741139,WEST BENGAL,ODA,5-8 Days,1
741140,WEST BENGAL,ODA,5-8 Days,1
741150,KOLKATA,ODA,4-6 Days,1
741151,KOLKATA,ODA,4-6 Days,1
741152,WEST BENGAL,ODA,5-8 Days,1
741153,KOLKATA,ODA,4-6 Days,1
741154,KOLKATA,ODA,4-6 Days,1
741155,KOLKATA,ODA,4-6 Days,1
741156,KOLKATA,ODA,4-6 Days,1
741157,KOLKATA,ODA,4-6 Days,1
741158,KOLKATA,ODA,4-6 Days,1
741159,WEST BENGAL,NORMAL,5-7 days,1
741160,WEST BENGAL,ODA,5-8 Days,1
741161,KOLKATA,ODA,4-6 Days,1
741162,KOLKATA,ODA,4-6 Days,1
741163,WEST BENGAL,ODA,5-8 Days,1
741164,KOLKATA,ODA,4-6 Days,1
741165,WEST BENGAL,ODA,5-8 Days,1
741166,KOLKATA,ODA,4-6 Days,1
741167,KOLKATA,ODA,4-6 Days,1
741168,KOLKATA,ODA,4-6 Days,1
741169,KOLKATA,ODA,4-6 Days,1
741170,KOLKATA,ODA,4-6 Days,1
741171,KOLKATA,ODA,4-6 Days,1
741172,KOLKATA,ODA,4-6 Days,1
741173,KOLKATA,NORMAL,4-6 Days,1
741185,KOLKATA,ODA,4-6 Days,1
741187,KOLKATA,ODA,4-6 Days,1
741188,KOLKATA,ODA,4-6 Days,1
741191,KOLKATA,ODA,4-6 Days,1
741192,KOLKATA,ODA,4-6 Days,1
741193,KOLKATA,ODA,4-6 Days,1
741196,KOLKATA,ODA,4-6 Days,1
741201,KOLKATA,NORMAL,5-7 days,1
741201,WEST BENGAL,NORMAL,5-7 days,1
741202,WEST BENGAL,ODA,5-8 Days,1
741221,KOLKATA,ODA,4-6 Days,1
741222,WEST BENGAL,NORMAL,5-7 days,1
741232,KOLKATA,ODA,4-6 Days,1
741233,KOLKATA,ODA,4-6 Days,1
741234,WEST BENGAL,ODA,5-8 Days,1
741235,WEST BENGAL,ODA,5-8 Days,1
741236,WEST BENGAL,ODA,5-8 Days,1
741237,KOLKATA,ODA,4-6 Days,1
741238,KOLKATA,ODA,4-6 Days,1
741245,WEST BENGAL,ODA,5-8 Days,1
741246,KOLKATA,ODA,4-6 Days,1
741248,KOLKATA,ODA,4-6 Days,1
741249,KOLKATA,ODA,4-6 Days,1
741250,WEST BENGAL,ODA,5-8 Days,1
741251,KOLKATA,ODA,4-6 Days,1
741252,KOLKATA,ODA,4-6 Days,1
741253,KOLKATA,ODA,4-6 Days,1
741254,KOLKATA,ODA,4-6 Days,1
741257,WEST BENGAL,ODA,5-8 Days,1
741301,WEST BENGAL,ODA,5-8 Days,1
741302,WEST BENGAL,ODA,5-8 Days,1
741303,KOLKATA,ODA,4-6 Days,1
741304,KOLKATA,ODA,4-6 Days,1
741305,KOLKATA,ODA,4-6 Days,1
741306,KOLKATA,ODA,4-6 Days,1
741307,KOLKATA,ODA,4-6 Days,1
741308,KOLKATA,ODA,4-6 Days,1
741309,KOLKATA,ODA,4-6 Days,1
741310,KOLKATA,ODA,4-6 Days,1
741311,KOLKATA,ODA,4-6 Days,1
741312,KOLKATA,ODA,4-6 Days,1
741313,WEST BENGAL,ODA,5-8 Days,1
741314,KOLKATA,ODA,4-6 Days,1
741315,KOLKATA,ODA,4-6 Days,1
741316,KOLKATA,ODA,4-6 Days,1
741317,KOLKATA,ODA,4-6 Days,1
741318,KOLKATA,ODA,4-6 Days,1
741401,KOLKATA,NORMAL,5-7 days,1
741402,WEST BENGAL,NORMAL,5-7 days,1
741403,KOLKATA,NORMAL,5-7 days,1
741404,KOLKATA,NORMAL,5-7 days,1
741404,WEST BENGAL,NORMAL,5-7 days,1
741405,KOLKATA,NORMAL,5-7 days,1
741501,WEST BENGAL,NORMAL,5-7 days,1
741502,WEST BENGAL,ODA,5-8 Days,1
741503,KOLKATA,ODA,4-6 Days,1
741504,KOLKATA,ODA,4-6 Days,1
741505,KOLKATA,ODA,4-6 Days,1
741506,KOLKATA,ODA,4-6 Days,1
741507,KOLKATA,ODA,4-6 Days,1
741508,KOLKATA,ODA,4-6 Days,1
741509,KOLKATA,ODA,4-6 Days,1
742101,ODISHA,NORMAL,5-7 days,1
742102,ODISHA,ODA,5-8 Days,1
742103,ODISHA,NORMAL,5-7 days,1
